"","n","hypothesis","normality","p","mean","BF","Shapiro"
"3875",40,"Ha",FALSE,0.00699513497363101,4.07526242948132,5.54002106877961,0.149106872282874
"3876",150,"Ha",FALSE,2.00496277422023e-08,4.95178494919865,506359.287220125,1.43053488485038e-06
"3877",15,"H0",TRUE,0.153927458307485,-3.11778975527295,0.668544171749211,0.928599891549591
"3878",40,"H0",TRUE,0.947198133163767,0.095551260787522,0.170935067741614,0.546325432896007
"3879",150,"H0",TRUE,0.755147200193955,-0.239705219837534,0.09541096208703,0.620263059143614
"3880",15,"H0",FALSE,0.706664471501435,-1.24440320768867,0.280019443270202,0.382288866923678
"3881",40,"H0",FALSE,0.684657483873768,-0.673462438610179,0.184545098594068,0.0260859099955166
"3882",150,"H0",FALSE,0.37640100026967,-0.697955166405994,0.13369854704291,3.87206450802822e-07
"3883",15,"Ha",TRUE,0.152112539486515,4.5261794229183,0.674118699391966,0.969826642351795
"3884",40,"Ha",TRUE,0.0533698959068427,3.01092940157395,1.01502221054803,0.158846723389316
"3885",150,"Ha",TRUE,0.00904076572214755,2.23450113067688,2.61047600989757,0.165771709921626
"3886",15,"Ha",FALSE,0.933423188032668,-0.254840730576036,0.263194702007909,0.538228317036596
"3887",40,"Ha",FALSE,0.0219433093848656,3.60660753101486,2.09951996045467,3.22981562352946e-05
"3888",150,"Ha",FALSE,1.70712638149207e-05,3.79715669565903,826.579898994178,6.74957657599255e-05
"3889",15,"H0",TRUE,0.555086068123607,1.93677364444703,0.307954929743547,0.266528973525626
"3890",40,"H0",TRUE,0.274219055105038,1.70512471746127,0.301844073764384,0.300542666617253
"3891",150,"H0",TRUE,0.118658833404404,1.2344997191868,0.301703962471925,0.923687724940296
"3892",15,"H0",FALSE,0.568381268252495,1.33137588062021,0.304728882042803,0.0796750712746763
"3893",40,"H0",FALSE,0.855684616984778,-0.331931773558864,0.173291313187785,0.00724242519977016
"3894",150,"H0",FALSE,0.547421317749153,0.529034366132166,0.108693886672241,2.03151827174129e-06
"3895",15,"Ha",TRUE,0.047526278120193,4.22628530262968,1.59849583265993,0.978933505630152
"3896",40,"Ha",TRUE,0.014848068366144,3.13366433731148,2.91400798519446,0.336290420934807
"3897",150,"Ha",TRUE,6.22242534894472e-08,4.38830777878553,171074.15858653,0.164907921673536
"3898",15,"Ha",FALSE,0.24596193026192,4.0611369480918,0.487396617282335,0.166054620865694
