"","n","k","normality","sphericity","hypothesis","p","BF","mauchly","mardia","eta"
"14652",150,3,TRUE,FALSE,"Ha",3.19e-12,2461954514.72545,6.51e-07,0.95175823397605,0.069
"14653",15,3,TRUE,TRUE,"H0",0.635,0.242653634870472,0.466,0.661973699319412,0.024
"14654",45,3,TRUE,TRUE,"H0",0.629,0.115150263944986,0.979,0.884489877594244,0.008
"14655",150,3,TRUE,TRUE,"H0",0.548,0.0438103152145161,0.322,0.382405619848803,0.002
"14656",15,3,FALSE,TRUE,"H0",0.352,0.36585785180749,0.308,0.896583720760912,0.037
"14657",45,3,FALSE,TRUE,"H0",0.527,0.132133169446831,0.624,0.0557030684800033,0.01
"14658",150,3,FALSE,TRUE,"H0",0.582,0.04297286403118,0.555,3.78586051397178e-14,0.002
"14659",15,3,TRUE,FALSE,"H0",0.197,0.544207424869502,0.886,0.998702899605032,0.037
"14660",45,3,TRUE,FALSE,"H0",0.839,0.0835553700635349,0.007,0.846948533423332,0.002
"14661",150,3,TRUE,FALSE,"H0",0.028,0.694782578837689,4.46e-06,0.312735152728706,0.009
"14662",15,3,TRUE,TRUE,"Ha",0.039,2.48014701607214,0.981,0.999997921491737,0.126
"14663",45,3,TRUE,TRUE,"Ha",0.000158,346.524172318289,0.741,0.780352261596264,0.116
"14664",150,3,TRUE,TRUE,"Ha",1.86e-05,2055.8786331638,0.028,0.777995590768067,0.048
"14665",15,3,FALSE,TRUE,"Ha",0.036,3.31250616456613,0.52,0.97876654907302,0.149
"14666",45,3,FALSE,TRUE,"Ha",0.092,0.81455669826218,0.93,0.00860468945489834,0.038
"14667",150,3,FALSE,TRUE,"Ha",2.79e-09,20997788.1069191,0.362,2.85537261168756e-07,0.084
"14668",15,3,TRUE,FALSE,"Ha",0.006,8.85468609784851,0.214,0.993035669828244,0.137
"14669",45,3,TRUE,FALSE,"Ha",0.000306,91.7774358289001,0.000965,0.641760116335135,0.077
"14670",150,3,TRUE,FALSE,"Ha",9.69e-07,13311.5530934793,0.00022,0.803145875355595,0.043
"14671",15,3,TRUE,TRUE,"H0",0.633,0.244538789491926,0.995,0.549239807520446,0.023
"14672",45,3,TRUE,TRUE,"H0",0.316,0.214987261138983,0.229,0.763438862792459,0.017
"14673",150,3,TRUE,TRUE,"H0",0.841,0.0290671808923133,0.369,0.786572886327856,0.00075
"14674",15,3,FALSE,TRUE,"H0",0.912,0.180304721475093,0.02,0.958853144601222,0.005
"14675",45,3,FALSE,TRUE,"H0",0.586,0.121563971963058,0.351,0.0114478622243142,0.009
"14676",150,3,FALSE,TRUE,"H0",0.949,0.0260069566637749,0.678,1.99882776996674e-10,0.000222
"14677",15,3,TRUE,FALSE,"H0",0.001,24.638242161196,0.902,0.951101134635302,0.097
"14678",45,3,TRUE,FALSE,"H0",0.644,0.103509483953027,0.405,0.747260215843711,0.004
"14679",150,3,TRUE,FALSE,"H0",0.48,0.0487906445871179,0.003,0.999247571839161,0.002
"14680",15,3,TRUE,TRUE,"Ha",0.007,18.5515894441323,0.575,0.976993456579546,0.223
"14681",45,3,TRUE,TRUE,"Ha",5.55e-06,9362.22558897084,0.461,0.998566767185735,0.155
"14682",150,3,TRUE,TRUE,"Ha",4.82e-06,5200.22746147043,0.441,0.836370597277095,0.049
"14683",15,3,FALSE,TRUE,"Ha",0.234,0.537784335705611,0.289,0.842654425085926,0.055
"14684",45,3,FALSE,TRUE,"Ha",0.006,14.1412579041727,0.749,0.470140188460674,0.081
"14685",150,3,FALSE,TRUE,"Ha",1.03e-08,4075910.970878,0.26,1.54939270136101e-06,0.077
"14686",15,3,TRUE,FALSE,"Ha",0.000806,44.4107973496004,0.266,0.98851986582154,0.173
"14687",45,3,TRUE,FALSE,"Ha",1.43e-06,11743.0553950102,0.074,0.959968105676727,0.114
"14688",150,3,TRUE,FALSE,"Ha",5.48e-20,91305248574881344,1.69e-05,0.924509398677448,0.105
"14689",15,3,TRUE,TRUE,"H0",0.836,0.187943489328328,0.515,0.9799625109254,0.007
"14690",45,3,TRUE,TRUE,"H0",0.041,1.45818364308235,0.593,0.721364700832177,0.044
"14691",150,3,TRUE,TRUE,"H0",0.112,0.23208578432969,0.982,0.00274858734918315,0.01
"14692",15,3,FALSE,TRUE,"H0",0.364,0.400968564905265,0.415,0.998638808108388,0.051
"14693",45,3,FALSE,TRUE,"H0",0.179,0.37724554376044,0.876,9.45609568092642e-07,0.026
"14694",150,3,FALSE,TRUE,"H0",0.949,0.0259616113402899,0.273,5.06827690927025e-10,0.000231
"14695",15,3,TRUE,FALSE,"H0",0.21,0.628288408678403,0.042,0.997714301208814,0.07
"14696",45,3,TRUE,FALSE,"H0",0.581,0.111816112463154,0.012,0.865996787476004,0.005
"14697",150,3,TRUE,FALSE,"H0",0.373,0.0629382690640446,0.000744,0.509472527455508,0.002
"14698",15,3,TRUE,TRUE,"Ha",0.095,1.32630929339032,0.864,0.930992997148919,0.105
"14699",45,3,TRUE,TRUE,"Ha",0.028,2.3149958757195,0.169,0.800789750801683,0.052
"14700",150,3,TRUE,TRUE,"Ha",1.19e-06,52606.7773610865,0.416,0.859603416933465,0.062
"14701",15,3,FALSE,TRUE,"Ha",0.077,1.67042771209339,0.151,0.443587518844221,0.121
"14702",45,3,FALSE,TRUE,"Ha",0.015,5.36170516010629,0.033,0.111018162534854,0.066
"14703",150,3,FALSE,TRUE,"Ha",0.000264,113.838106573654,0.556,8.9441591539785e-06,0.036
"14704",15,3,TRUE,FALSE,"Ha",0.007,9.05353431739567,0.036,0.954775629676959,0.154
"14705",45,3,TRUE,FALSE,"Ha",0.001,21.076601221805,0.364,0.585194784186289,0.057
"14706",150,3,TRUE,FALSE,"Ha",1.06e-14,626893507439.838,0.000558,0.564941392693032,0.083
"14707",15,3,TRUE,TRUE,"H0",0.033,3.75555669738715,0.674,0.945235320717613,0.158
"14708",45,3,TRUE,TRUE,"H0",0.611,0.114416205962177,0.147,0.992621966369113,0.008
"14709",150,3,TRUE,TRUE,"H0",0.313,0.0772043872246947,0.271,0.998784975720474,0.005
"14710",15,3,FALSE,TRUE,"H0",0.843,0.187060477467923,0.518,0.855763704158466,0.007
"14711",45,3,FALSE,TRUE,"H0",0.301,0.222682589964063,0.028,0.367184302280171,0.017
"14712",150,3,FALSE,TRUE,"H0",0.895,0.0270815907974676,0.599,1.11022302462516e-16,0.000481
"14713",15,3,TRUE,FALSE,"H0",0.241,0.47893907478546,0.225,0.922388446224674,0.047
"14714",45,3,TRUE,FALSE,"H0",0.456,0.1378068109897,0.091,0.820447043241648,0.007
"14715",150,3,TRUE,FALSE,"H0",0.877,0.027510274279549,0.269,0.977549997791025,0.000349
"14716",15,3,TRUE,TRUE,"Ha",0.002,36.4301366675813,0.035,0.995176073602655,0.212
"14717",45,3,TRUE,TRUE,"Ha",0.062,0.93582885656047,0.267,0.637272468843616,0.037
"14718",150,3,TRUE,TRUE,"Ha",5.99e-10,166890522.06403,0.668,0.983050529503179,0.093
"14719",15,3,FALSE,TRUE,"Ha",0.176,0.717257115109306,0.423,0.279949816104901,0.075
"14720",45,3,FALSE,TRUE,"Ha",0.000884,111.147597277179,0.524,0.0289700069758132,0.109
"14721",150,3,FALSE,TRUE,"Ha",0.002,22.8100059476177,0.243,1.69101399549731e-11,0.03
"14722",15,3,TRUE,FALSE,"Ha",0.011,5.01183094254131,0.989,0.854926017118097,0.106
"14723",45,3,TRUE,FALSE,"Ha",9.3e-05,270.963192902702,0.002,0.0107171436613466,0.088
"14724",150,3,TRUE,FALSE,"Ha",2.59e-11,315029791.6009,0.000221,0.26147044920614,0.06
"14725",15,3,TRUE,TRUE,"H0",0.283,0.493027049160115,0.264,0.381920379227816,0.057
"14726",45,3,TRUE,TRUE,"H0",0.363,0.199172753076264,0.243,0.886463806114075,0.015
"14727",150,3,TRUE,TRUE,"H0",0.256,0.0964116174109858,0.232,0.988115400601107,0.006
"14728",15,3,FALSE,TRUE,"H0",0.258,0.491373399654217,0.298,0.924374292909721,0.054
"14729",45,3,FALSE,TRUE,"H0",0.049,1.32472969748221,0.806,0.513958960378881,0.044
"14730",150,3,FALSE,TRUE,"H0",0.883,0.0281567588245722,0.009,3.63293051197644e-08,0.000567
"14731",15,3,TRUE,FALSE,"H0",0.025,2.86996476306984,0.687,0.987674384211855,0.108
"14732",45,3,TRUE,FALSE,"H0",0.63,0.106770677326141,0.022,0.77026032630696,0.006
"14733",150,3,TRUE,FALSE,"H0",0.032,0.673550991799875,0.014,0.400003609345688,0.009
"14734",15,3,TRUE,TRUE,"Ha",0.002,45.5935043027694,0.355,0.890790591923702,0.236
"14735",45,3,TRUE,TRUE,"Ha",5.84e-05,1173.37448530319,0.92,0.861019604844436,0.134
"14736",150,3,TRUE,TRUE,"Ha",5.6e-09,11448632.5895148,0.769,0.379582321295509,0.082
"14737",15,3,FALSE,TRUE,"Ha",0.573,0.250535126451158,0.637,0.999939389536394,0.021
"14738",45,3,FALSE,TRUE,"Ha",2.83e-05,2290.43194798377,0.182,0.846468703761952,0.141
"14739",150,3,FALSE,TRUE,"Ha",0.000251,137.706242701234,0.139,6.57133905401786e-07,0.036
"14740",15,3,TRUE,FALSE,"Ha",0.421,0.310561460530555,0.039,0.944763878955759,0.023
"14741",45,3,TRUE,FALSE,"Ha",1.66e-05,1191.66166575599,0.000728,0.709774948116324,0.09
"14742",150,3,TRUE,FALSE,"Ha",4.22e-19,12717924147831740,0.021,0.58697471231959,0.116
"14743",15,3,TRUE,TRUE,"H0",0.145,0.922433152127002,0.139,0.872501619754956,0.092
"14744",45,3,TRUE,TRUE,"H0",0.531,0.129896720575068,0.132,0.975625519535263,0.009
"14745",150,3,TRUE,TRUE,"H0",0.64,0.039601559922458,0.354,0.574349518517492,0.002
"14746",15,3,FALSE,TRUE,"H0",0.82,0.191866957666129,0.346,0.92033730368334,0.009
"14747",45,3,FALSE,TRUE,"H0",0.607,0.120811831367034,0.234,0.84486928727189,0.009
"14748",150,3,FALSE,TRUE,"H0",0.818,0.0309524754125045,0.71,4.84507756137731e-09,0.000908
"14749",15,3,TRUE,FALSE,"H0",0.838,0.184817040654242,0.159,0.991681351538521,0.004
"14750",45,3,TRUE,FALSE,"H0",0.881,0.0789398571256285,0.078,0.995285854201686,0.001
"14751",150,3,TRUE,FALSE,"H0",0.2,0.112113114224138,0.007,0.999787231976488,0.004
"14752",15,3,TRUE,TRUE,"Ha",0.02,4.24165454840187,0.078,0.953396826000942,0.143
"14753",45,3,TRUE,TRUE,"Ha",0.003,15.254840935006,0.647,0.974110796000373,0.073
"14754",150,3,TRUE,TRUE,"Ha",1.23e-07,373500.783215899,0.225,0.88716547704233,0.068
"14755",15,3,FALSE,TRUE,"Ha",0.008,14.2574137631184,0.188,0.944688554880279,0.21
"14756",45,3,FALSE,TRUE,"Ha",0.16,0.460153803800609,0.322,0.198730123890121,0.03
"14757",150,3,FALSE,TRUE,"Ha",5.87e-07,106867.545473753,0.149,9.99200722162641e-16,0.064
"14758",15,3,TRUE,FALSE,"Ha",0.024,3.10588759442082,0.293,0.984266157415283,0.118
"14759",45,3,TRUE,FALSE,"Ha",0.006,5.66087025012472,0.018,0.867152714885437,0.043
"14760",150,3,TRUE,FALSE,"Ha",8.26e-09,1243497.95400815,4.36e-06,0.905735428624031,0.047
"14761",15,3,TRUE,TRUE,"H0",0.345,0.391722083470181,0.076,0.956609673580033,0.043
"14762",45,3,TRUE,TRUE,"H0",0.336,0.190456550288327,0.898,0.580584565937286,0.013
"14763",150,3,TRUE,TRUE,"H0",0.1,0.261788123371937,0.065,0.960282744011891,0.01
"14764",15,3,FALSE,TRUE,"H0",0.427,0.37377168892303,0.648,0.9748987060658,0.049
"14765",45,3,FALSE,TRUE,"H0",0.171,0.366016951193782,0.529,0.0944782584774437,0.023
"14766",150,3,FALSE,TRUE,"H0",0.909,0.0271212920306771,0.921,1.37792000032277e-11,0.000433
"14767",15,3,TRUE,FALSE,"H0",0.583,0.247950018889875,0.09,0.802099863326562,0.015
"14768",45,3,TRUE,FALSE,"H0",0.348,0.177946799503828,0.117,0.914954105245409,0.008
"14769",150,3,TRUE,FALSE,"H0",0.917,0.0291178342030676,0.000467,0.647562071720947,0.000296
"14770",15,3,TRUE,TRUE,"Ha",0.02,5.29806393739436,0.915,0.986656915082135,0.166
"14771",45,3,TRUE,TRUE,"Ha",0.18,0.399154431698933,0.283,0.40643337036825,0.025
"14772",150,3,TRUE,TRUE,"Ha",1.85e-14,9271376217919.38,0.543,0.584000300516743,0.133
"14773",15,3,FALSE,TRUE,"Ha",0.045,2.34513214609428,0.15,0.602350437217366,0.128
"14774",45,3,FALSE,TRUE,"Ha",0.005,17.0426394933634,0.396,0.0018507316053229,0.084
"14775",150,3,FALSE,TRUE,"Ha",4e-11,2444804897.89686,0.901,9.4109842141421e-10,0.103
"14776",15,3,TRUE,FALSE,"Ha",0.004,10.6435100652023,0.396,0.976527018847845,0.068
"14777",45,3,TRUE,FALSE,"Ha",0.001,27.9265058864755,0.009,0.730767957597817,0.06
"14778",150,3,TRUE,FALSE,"Ha",1.36e-17,397575512131932,0.000737,0.935274421717678,0.092
"14779",15,3,TRUE,TRUE,"H0",0.831,0.193356339287121,0.88,0.995847592541069,0.009
"14780",45,3,TRUE,TRUE,"H0",0.404,0.165566136831787,0.172,0.99872983731395,0.013
"14781",150,3,TRUE,TRUE,"H0",0.562,0.0447199669272308,0.019,0.629873335258817,0.003
"14782",15,3,FALSE,TRUE,"H0",0.801,0.19565288349214,0.981,0.903534951145929,0.01
"14783",45,3,FALSE,TRUE,"H0",0.843,0.0835258262562716,0.526,0.312989367685889,0.003
"14784",150,3,FALSE,TRUE,"H0",0.554,0.0443716917900286,0.368,4.31963620428633e-09,0.002
"14785",15,3,TRUE,FALSE,"H0",0.145,0.645963640591341,0.637,0.948652843250289,0.033
"14786",45,3,TRUE,FALSE,"H0",0.427,0.145694517424079,0.217,0.998497543854337,0.007
"14787",150,3,TRUE,FALSE,"H0",0.574,0.041000575417894,0.006,0.463224649142164,0.001
"14788",15,3,TRUE,TRUE,"Ha",0.02,7.45213677362056,0.502,0.970302011964807,0.192
"14789",45,3,TRUE,TRUE,"Ha",3.37e-05,5865.94416585753,0.287,0.7819630698369,0.164
"14790",150,3,TRUE,TRUE,"Ha",1.8e-11,12796337502.1966,0.208,0.785407493180972,0.111
"14791",15,3,FALSE,TRUE,"Ha",0.068,1.56281304235741,0.348,0.934994083692216,0.107
"14792",45,3,FALSE,TRUE,"Ha",0.002,33.9310375901331,0.988,0.512619255607997,0.09
"14793",150,3,FALSE,TRUE,"Ha",1.89e-10,892292693.718831,0.768,4.13467076243457e-07,0.101
"14794",15,3,TRUE,FALSE,"Ha",0.018,3.63318243312831,0.82,0.875375763613169,0.114
"14795",45,3,TRUE,FALSE,"Ha",0.001,25.0963436073706,0.035,0.113367303280361,0.066
"14796",150,3,TRUE,FALSE,"Ha",6.24e-11,133243292.571886,0.004,0.538982839916139,0.058
"14797",15,3,TRUE,TRUE,"H0",0.184,0.600348333094836,0.062,0.89147090570028,0.058
"14798",45,3,TRUE,TRUE,"H0",0.489,0.143112707695451,0.828,0.874778599186506,0.011
"14799",150,3,TRUE,TRUE,"H0",0.812,0.0300283021193836,0.708,0.800839965175991,0.000857
"14800",15,3,FALSE,TRUE,"H0",0.91,0.178685726077594,0.329,0.704726316670106,0.004
"14801",45,3,FALSE,TRUE,"H0",0.347,0.204151586711484,0.456,0.251692276493349,0.017
"14802",150,3,FALSE,TRUE,"H0",0.409,0.0600762695230998,0.696,3.60409480038015e-11,0.004
"14803",15,3,TRUE,FALSE,"H0",0.56,0.251497473835964,0.708,0.448523723872822,0.017
"14804",45,3,TRUE,FALSE,"H0",0.275,0.220560053946777,0.04,0.976303413198737,0.014
"14805",150,3,TRUE,FALSE,"H0",0.365,0.0627889864210007,0.003,0.541696972373092,0.003
"14806",15,3,TRUE,TRUE,"Ha",0.592,0.264873476529433,0.295,0.825896750130513,0.027
"14807",45,3,TRUE,TRUE,"Ha",0.072,0.986066167296832,0.339,0.111516716054023,0.041
"14808",150,3,TRUE,TRUE,"Ha",1.47e-08,10247180.6258661,0.64,0.875634557082218,0.083
"14809",15,3,FALSE,TRUE,"Ha",0.632,0.243273586367641,0.754,0.956891297080215,0.02
"14810",45,3,FALSE,TRUE,"Ha",0.085,0.844113727294952,0.578,1.30166458983672e-05,0.039
"14811",150,3,FALSE,TRUE,"Ha",0.000163,126.129016268525,0.926,0,0.033
"14812",15,3,TRUE,FALSE,"Ha",0.035,1.86153297988143,0.495,0.797621286647771,0.055
"14813",45,3,TRUE,FALSE,"Ha",0.002,21.2163784732109,0.204,0.89005641104401,0.067
"14814",150,3,TRUE,FALSE,"Ha",1.69e-11,489192416.272967,0.002,0.117073656866297,0.065
"14815",15,3,TRUE,TRUE,"H0",0.097,1.46627156431985,0.823,0.953375873135189,0.119
"14816",45,3,TRUE,TRUE,"H0",0.646,0.108082557060478,0.529,0.507890519083619,0.007
"14817",150,3,TRUE,TRUE,"H0",0.964,0.0256974678200894,0.822,0.402341902570942,0.000149
"14818",15,3,FALSE,TRUE,"H0",0.986,0.167899490927513,0.668,0.918627712330996,0.000779
"14819",45,3,FALSE,TRUE,"H0",0.436,0.155391600668902,0.859,0.339027008019056,0.012
"14820",150,3,FALSE,TRUE,"H0",0.135,0.198968411266548,0.077,1.33513200495372e-11,0.009
"14821",15,3,TRUE,FALSE,"H0",0.87,0.180464195472714,0.823,0.863258919195917,0.006
"14822",45,3,TRUE,FALSE,"H0",0.96,0.0760128537685388,0.045,0.855631352737188,0.000419
"14823",150,3,TRUE,FALSE,"H0",0.614,0.0388981609940778,0.143,0.554575650921174,0.001
"14824",15,3,TRUE,TRUE,"Ha",0.031,5.02390292750553,0.128,0.908193013031202,0.179
"14825",45,3,TRUE,TRUE,"Ha",0.005,11.6632028536546,0.09,0.678720344484425,0.071
"14826",150,3,TRUE,TRUE,"Ha",0.000377,71.5869349047418,0.127,0.757774945906365,0.033
"14827",15,3,FALSE,TRUE,"Ha",0.616,0.245933309923771,0.958,0.161102751881969,0.023
"14828",45,3,FALSE,TRUE,"Ha",0.000231,804.277497387728,0.743,0.0441790420372459,0.14
"14829",150,3,FALSE,TRUE,"Ha",7.81e-10,215493496.003422,0.377,9.06648376164387e-06,0.095
"14830",15,3,TRUE,FALSE,"Ha",0.02,3.16988305990036,0.163,0.9191195642618,0.098
"14831",45,3,TRUE,FALSE,"Ha",5.9e-05,503.244362615983,0.4,0.999423446405161,0.107
"14832",150,3,TRUE,FALSE,"Ha",9.34e-11,91096530.2031598,0.000127,0.962661437247229,0.053
"14833",15,3,TRUE,TRUE,"H0",0.998,0.161880541351638,0.312,0.953284174413242,9.85e-05
"14834",45,3,TRUE,TRUE,"H0",0.673,0.121580357949985,0.409,0.570024997958815,0.006
"14835",150,3,TRUE,TRUE,"H0",0.318,0.0767119419033456,0.735,0.806573940340853,0.005
"14836",15,3,FALSE,TRUE,"H0",0.338,0.405903287860824,0.702,0.92462161587486,0.047
"14837",45,3,FALSE,TRUE,"H0",0.582,0.121961950260181,0.29,0.0823864730050744,0.008
"14838",150,3,FALSE,TRUE,"H0",0.05,0.564950375529597,0.661,2.11116124582134e-10,0.014
"14839",15,3,TRUE,FALSE,"H0",0.685,0.209882562202095,0.018,0.831736599967805,0.007
"14840",45,3,TRUE,FALSE,"H0",0.544,0.119697923368493,0.051,0.793875768179701,0.006
"14841",150,3,TRUE,FALSE,"H0",0.646,0.0368443594939366,0.002,0.875303324994537,0.001
"14842",15,3,TRUE,TRUE,"Ha",0.005,20.6006905949309,0.325,0.902242329495623,0.217
"14843",45,3,TRUE,TRUE,"Ha",0.081,0.74853977410128,0.669,0.678381469268765,0.034
"14844",150,3,TRUE,TRUE,"Ha",1.77e-08,2004570.77167905,0.309,0.0659919807725025,0.074
"14845",15,3,FALSE,TRUE,"Ha",0.038,3.10094705875418,0.159,0.834540063335685,0.148
"14846",45,3,FALSE,TRUE,"Ha",0.004,14.810524281938,0.931,0.0600080133092202,0.078
"14847",150,3,FALSE,TRUE,"Ha",6.15e-11,2611859258.48589,0.519,1.26620935958499e-12,0.105
"14848",15,3,TRUE,FALSE,"Ha",0.101,0.853269811643529,0.635,0.957166258060251,0.048
"14849",45,3,TRUE,FALSE,"Ha",1.59e-05,1397.88519871145,0.628,0.991599475473349,0.104
"14850",150,3,TRUE,FALSE,"Ha",3.05e-09,3175219.58880153,0.025,0.77619434638523,0.051
"14851",15,3,TRUE,TRUE,"H0",0.069,1.78670528928482,0.435,0.930903058796232,0.123
"14852",45,3,TRUE,TRUE,"H0",0.045,1.46653134234376,0.409,0.253914306637724,0.045
"14853",150,3,TRUE,TRUE,"H0",0.297,0.0836792667033534,0.86,0.933800104834345,0.005
"14854",15,3,FALSE,TRUE,"H0",0.912,0.176886311508442,0.582,0.996623668206307,0.005
"14855",45,3,FALSE,TRUE,"H0",0.035,1.7205639706629,0.857,0.272608984870695,0.047
"14856",150,3,FALSE,TRUE,"H0",0.914,0.0267123882070571,0.107,4.61209404001295e-10,0.000417
"14857",15,3,TRUE,FALSE,"H0",0.288,0.399309671283813,0.64,0.659646860901132,0.027
"14858",45,3,TRUE,FALSE,"H0",0.738,0.0932135373779204,0.299,0.557576700752196,0.003
"14859",150,3,TRUE,FALSE,"H0",0.556,0.0431962905334321,4.75e-05,0.555611039018474,0.002
"14860",15,3,TRUE,TRUE,"Ha",0.000718,124.592312912264,0.561,0.918158474776352,0.278
"14861",45,3,TRUE,TRUE,"Ha",3.01e-06,39894.9109480925,0.786,0.818797219499965,0.181
"14862",150,3,TRUE,TRUE,"Ha",3.82e-06,17854.5707280557,0.815,0.552155449759525,0.057
"14863",15,3,FALSE,TRUE,"Ha",0.051,2.17097156843006,0.357,0.621867222688663,0.128
"14864",45,3,FALSE,TRUE,"Ha",3.44e-06,29625.5863856683,0.472,0.0370178850707895,0.176
"14865",150,3,FALSE,TRUE,"Ha",1.16e-07,764811.685725241,0.874,3.91248144993028e-11,0.073
"14866",15,3,TRUE,FALSE,"Ha",0.027,2.52316912964354,0.112,0.598635012742383,0.098
"14867",45,3,TRUE,FALSE,"Ha",0.004,8.08030672949565,0.207,0.144552496446722,0.046
"14868",150,3,TRUE,FALSE,"Ha",3.47e-16,17955990222568,0.157,0.910622756037055,0.097
"14869",15,3,TRUE,TRUE,"H0",0.589,0.243755423487295,0.267,0.862936571519459,0.02
"14870",45,3,TRUE,TRUE,"H0",0.471,0.14594630407353,0.514,0.983004459273486,0.011
"14871",150,3,TRUE,TRUE,"H0",0.999,0.0255716137917859,0.281,0.810969777205811,3.76e-06
"14872",15,3,FALSE,TRUE,"H0",0.947,0.168591826151779,0.66,0.927435393920477,0.003
"14873",45,3,FALSE,TRUE,"H0",0.083,0.905463444207514,0.412,0.0517289976348069,0.04
"14874",150,3,FALSE,TRUE,"H0",0.542,0.0465830655946757,0.507,2.82131984441492e-10,0.003
"14875",15,3,TRUE,FALSE,"H0",0.941,0.168655106647864,0.484,0.567131961593789,0.000778
"14876",45,3,TRUE,FALSE,"H0",0.832,0.0836674629083821,0.178,0.990466339457679,0.002
"14877",150,3,TRUE,FALSE,"H0",0.198,0.115434948972032,9.46e-06,0.819967088569429,0.003
"14878",15,3,TRUE,TRUE,"Ha",0.278,0.52374682271462,0.319,0.750639406947782,0.065
"14879",45,3,TRUE,TRUE,"Ha",0.027,3.06292545980833,0.926,0.77410187923147,0.059
"14880",150,3,TRUE,TRUE,"Ha",0.000121,298.330757458833,0.42,0.678356266139157,0.04
"14881",15,3,FALSE,TRUE,"Ha",0.003,75.5859204647406,0.909,0.958282583908954,0.29
"14882",45,3,FALSE,TRUE,"Ha",0.127,0.554830864132709,0.658,0.317068266780411,0.032
"14883",150,3,FALSE,TRUE,"Ha",9.69e-05,478.32129988084,0.041,2.23589884532638e-05,0.042
"14884",15,3,TRUE,FALSE,"Ha",0.157,0.777302004068835,0.339,0.953842765468317,0.078
"14885",45,3,TRUE,FALSE,"Ha",5.49e-06,3314.07488341633,0.719,0.882141057446131,0.094
"14886",150,3,TRUE,FALSE,"Ha",4.58e-12,1685450516.38031,0.026,0.0513550557149174,0.061
"14887",15,3,TRUE,TRUE,"H0",0.324,0.433685114523953,0.051,0.831504679000885,0.053
"14888",45,3,TRUE,TRUE,"H0",0.872,0.081622259778061,0.333,0.872352200225237,0.002
"14889",150,3,TRUE,TRUE,"H0",0.099,0.252508941432033,0.578,0.685457375849222,0.01
"14890",15,3,FALSE,TRUE,"H0",0.067,1.43959037574194,0.455,0.795824334635004,0.095
"14891",45,3,FALSE,TRUE,"H0",0.604,0.11986034637832,0.83,0.418786926349862,0.008
"14892",150,3,FALSE,TRUE,"H0",0.954,0.0261376329617438,0.028,2.0749812762455e-06,0.000188
"14893",15,3,TRUE,FALSE,"H0",0.637,0.225484830667607,0.105,0.88274198258867,0.008
"14894",45,3,TRUE,FALSE,"H0",0.149,0.36108414566884,0.411,0.975095809958538,0.011
"14895",150,3,TRUE,FALSE,"H0",0.447,0.051905035163459,2.42e-05,0.915701616239947,0.002
"14896",15,3,TRUE,TRUE,"Ha",0.324,0.408324479838655,0.125,0.948059470973008,0.047
"14897",45,3,TRUE,TRUE,"Ha",0.059,1.27479231717097,0.934,0.898538684507311,0.045
"14898",150,3,TRUE,TRUE,"Ha",2.52e-08,2976544.07780011,0.05,0.13878099664075,0.077
"14899",15,3,FALSE,TRUE,"Ha",0.058,1.45250152940027,0.256,0.937406028263211,0.087
"14900",45,3,FALSE,TRUE,"Ha",3.08e-07,771284.39964466,0.673,0.350714354696089,0.219
"14901",150,3,FALSE,TRUE,"Ha",3e-08,5407890.93974177,0.094,1.05078527801172e-06,0.082
"14902",15,3,TRUE,FALSE,"Ha",0.01,8.10602351572584,0.166,0.772575146881233,0.168
"14903",45,3,TRUE,FALSE,"Ha",0.000896,39.7610485667076,0.64,0.84343543255025,0.077
"14904",150,3,TRUE,FALSE,"Ha",1.45e-12,5472741558.65412,0.000255,0.98772314806163,0.077
"14905",15,3,TRUE,TRUE,"H0",0.387,0.358848760670204,0.315,0.97338232563353,0.041
"14906",45,3,TRUE,TRUE,"H0",0.993,0.0723981238432301,0.458,0.921387282985927,0.000129
"14907",150,3,TRUE,TRUE,"H0",0.989,0.0247953987526857,0.963,0.280858899187355,4.94e-05
"14908",15,3,FALSE,TRUE,"H0",0.523,0.304220084509171,0.408,0.979503096698545,0.037
"14909",45,3,FALSE,TRUE,"H0",0.101,0.805968371926193,0.285,0.024081358955482,0.039
"14910",150,3,FALSE,TRUE,"H0",0.835,0.0295904996831549,0.705,1.91268727078864e-07,0.000791
"14911",15,3,TRUE,FALSE,"H0",0.186,0.56307860206781,0.678,0.981989052605782,0.046
"14912",45,3,TRUE,FALSE,"H0",0.621,0.105877740376238,2.79e-05,0.940193222055838,0.004
"14913",150,3,TRUE,FALSE,"H0",0.444,0.0523550945347122,2.14e-05,0.834597650090576,0.002
"14914",15,3,TRUE,TRUE,"Ha",0.053,2.81634689766618,0.901,0.986859601885031,0.152
"14915",45,3,TRUE,TRUE,"Ha",2.15e-05,2550.57636177356,0.067,0.559505060616686,0.141
"14916",150,3,TRUE,TRUE,"Ha",7.84e-09,6489104.50282653,0.316,0.298606127976435,0.079
"14917",15,3,FALSE,TRUE,"Ha",0.039,2.69899906856966,0.954,0.873844665646686,0.135
"14918",45,3,FALSE,TRUE,"Ha",9.09e-05,903.150026077759,0.005,0.0140753934795131,0.133
"14919",150,3,FALSE,TRUE,"Ha",3.08e-07,285670.369858752,0.081,1.14612572976736e-06,0.069
"14920",15,3,TRUE,FALSE,"Ha",0.35,0.345321093300569,0.036,0.9997907089274,0.026
