"n","k","normality","sphericity","hypothesis","p","BF","mauchly","mardia","eta"
45,5,TRUE,FALSE,"Ha",2.04e-05,898.732558887576,3.6e-15,0.980617229213291,0.06
150,5,TRUE,FALSE,"Ha",2e-18,2498510347474153,1.39e-50,0.118863219408822,0.059
15,5,TRUE,TRUE,"H0",0.705,0.115723749551481,0.055,0.998594336483992,0.031
45,5,TRUE,TRUE,"H0",0.194,0.164914509505516,0.837,0.829168437707354,0.027
150,5,TRUE,TRUE,"H0",0.006,1.92131031052857,0.971,0.991614408242315,0.019
15,5,FALSE,TRUE,"H0",0.842,0.0880545046344263,0.457,0.999063520400707,0.021
45,5,FALSE,TRUE,"H0",0.598,0.0402766432476284,0.305,0.00563106914449918,0.012
150,5,FALSE,TRUE,"H0",0.874,0.00305266675516369,0.831,1.45328193923433e-13,0.002
15,5,TRUE,FALSE,"H0",0.995,0.0575320302970997,3.83e-06,0.990034842427585,0.001
45,5,TRUE,FALSE,"H0",0.819,0.0225602132513173,8.6e-17,0.990687866843242,0.003
150,5,TRUE,FALSE,"H0",0.475,0.0082134066834887,5.58e-60,0.827437739364675,0.002
15,5,TRUE,TRUE,"Ha",0.061,1.34246904005306,0.213,0.995065979751134,0.111
45,5,TRUE,TRUE,"Ha",0.003,16.3980430820373,0.811,0.965797180767184,0.07
150,5,TRUE,TRUE,"Ha",2.07e-09,13824587.7074811,0.611,0.853664521007984,0.06
15,5,FALSE,TRUE,"Ha",0.075,1.43020251725102,0.998,0.758270579056444,0.125
45,5,FALSE,TRUE,"Ha",0.353,0.081317634310847,0.24,0.888369739584948,0.02
150,5,FALSE,TRUE,"Ha",8.03e-08,271069.054034653,0.845,1.67643676718399e-14,0.05
15,5,TRUE,FALSE,"Ha",0.008,5.81036095036788,0.000318,0.967612973101602,0.081
45,5,TRUE,FALSE,"Ha",0.00012,167.767764057373,1.76e-20,0.99856704757695,0.054
150,5,TRUE,FALSE,"Ha",9.77e-22,4821105660835602432,1.36e-65,0.584739282457093,0.086
15,5,TRUE,TRUE,"H0",0.036,2.37205159096601,0.573,0.987503055007036,0.131
45,5,TRUE,TRUE,"H0",0.579,0.0414358704410012,0.718,0.790422624504043,0.013
150,5,TRUE,TRUE,"H0",0.752,0.00413902174888653,0.305,0.751942462820694,0.002
15,5,FALSE,TRUE,"H0",0.376,0.241018707353509,0.974,0.9632797525982,0.057
45,5,FALSE,TRUE,"H0",0.669,0.0327218579301537,0.189,0.0109510951668794,0.01
150,5,FALSE,TRUE,"H0",0.748,0.00423960930100938,0.699,4.30242756377375e-06,0.002
15,5,TRUE,FALSE,"H0",0.315,0.23792926745092,0.000305,0.945226869605007,0.019
45,5,TRUE,FALSE,"H0",0.832,0.0220536777792014,1.95e-17,0.988517949376757,0.003
150,5,TRUE,FALSE,"H0",0.866,0.00299532389977101,1.02e-44,0.886701345021271,0.000813
15,5,TRUE,TRUE,"Ha",0.359,0.24609205064699,0.256,0.998801523378645,0.057
45,5,TRUE,TRUE,"Ha",0.003,12.2842821573715,0.542,0.985456569973396,0.066
150,5,TRUE,TRUE,"Ha",6.44e-08,336990.304875719,0.147,0.563220030257171,0.051
15,5,FALSE,TRUE,"Ha",0.329,0.27483905638546,0.349,0.952745187164096,0.062
45,5,FALSE,TRUE,"Ha",0.036,1.16315271817991,0.091,0.00421397002514867,0.047
150,5,FALSE,TRUE,"Ha",1.14e-07,160794.959775194,0.77,0,0.048
15,5,TRUE,FALSE,"Ha",0.023,2.32835917916517,0.000837,0.999765005793642,0.066
45,5,TRUE,FALSE,"Ha",0.00035,61.9844019052792,1.23e-16,0.999516898823037,0.052
150,5,TRUE,FALSE,"Ha",1.38e-19,34436367301189628,2e-58,0.0893900248502977,0.058
15,5,TRUE,TRUE,"H0",0.241,0.340356523452075,0.586,0.998828942157435,0.062
45,5,TRUE,TRUE,"H0",0.812,0.0239408854152963,0.132,0.951367498262973,0.007
150,5,TRUE,TRUE,"H0",0.651,0.0054097764440823,0.015,0.884567594206361,0.003
15,5,FALSE,TRUE,"H0",0.65,0.136912507126483,0.141,0.995879532136117,0.04
45,5,FALSE,TRUE,"H0",0.216,0.151820951019505,0.738,0.0300377970723659,0.026
150,5,FALSE,TRUE,"H0",0.395,0.0121387611332484,0.617,1.74582572842752e-08,0.006
15,5,TRUE,FALSE,"H0",0.686,0.110960271561985,2.75e-06,0.999860108142505,0.023
45,5,TRUE,FALSE,"H0",0.413,0.0573334876815938,3.84e-11,0.726167597382282,0.009
150,5,TRUE,FALSE,"H0",0.084,0.0682356006973449,2.43e-59,0.217513982176361,0.005
15,5,TRUE,TRUE,"Ha",0.173,0.587653941929794,0.894,0.782176709241825,0.093
45,5,TRUE,TRUE,"Ha",0.018,2.38192801260978,0.016,0.916873109381479,0.053
150,5,TRUE,TRUE,"Ha",1.17e-06,12323.6484680873,0.047,0.997891055951339,0.041
15,5,FALSE,TRUE,"Ha",0.015,5.95780101686932,0.951,0.970568641867982,0.162
45,5,FALSE,TRUE,"Ha",0.003,20.8102967247205,0.642,0.611800681801587,0.075
150,5,FALSE,TRUE,"Ha",1.5e-07,176740.34516242,0.924,1.05360165036927e-13,0.049
15,5,TRUE,FALSE,"Ha",0.009,5.2723249337388,5.67e-05,0.985331591715109,0.079
45,5,TRUE,FALSE,"Ha",0.007,3.5193731984128,6.59e-17,0.587537759257553,0.032
150,5,TRUE,FALSE,"Ha",2.8e-16,19481854168272.1,5.22e-60,0.53272149434975,0.053
15,5,TRUE,TRUE,"H0",0.851,0.086304490110934,0.813,0.912141088171414,0.019
45,5,TRUE,TRUE,"H0",0.264,0.118389012569418,0.736,0.817671009899957,0.024
150,5,TRUE,TRUE,"H0",0.764,0.00410013037156759,0.401,0.503690064883941,0.002
15,5,FALSE,TRUE,"H0",0.874,0.0822937227511565,0.399,0.97403995219942,0.017
45,5,FALSE,TRUE,"H0",0.981,0.0148820317171103,0.129,0.186087159661896,0.002
150,5,FALSE,TRUE,"H0",0.425,0.0112958648973477,0.144,3.77475828372553e-14,0.005
15,5,TRUE,FALSE,"H0",0.571,0.135050485688781,0.000493,0.708066552582325,0.019
45,5,TRUE,FALSE,"H0",0.642,0.0326723794688681,1.76e-16,0.155210567453082,0.005
150,5,TRUE,FALSE,"H0",0.993,0.00188762998047299,3.42e-58,0.718935338121901,0.000156
15,5,TRUE,TRUE,"Ha",0.000209,470.843810824986,0.981,0.964846285610498,0.275
45,5,TRUE,TRUE,"Ha",0.661,0.0330009981253182,0.535,0.975747102622339,0.01
150,5,TRUE,TRUE,"Ha",1.42e-07,186555.758031718,0.652,0.845899333666903,0.05
15,5,FALSE,TRUE,"Ha",0.442,0.202714070459927,0.226,0.994671136430595,0.052
45,5,FALSE,TRUE,"Ha",0.029,1.41691915089931,0.679,0.506167297904182,0.049
150,5,FALSE,TRUE,"Ha",0.026,0.370527117165653,0.355,1.81730186454843e-11,0.015
15,5,TRUE,FALSE,"Ha",0.000378,75.5566287263677,0.000481,0.959258787854212,0.097
45,5,TRUE,FALSE,"Ha",1.58e-06,10173.9950135326,9.66e-15,0.836975123309898,0.08
150,5,TRUE,FALSE,"Ha",2.79e-13,22182469603.3082,2.92e-56,0.649040632070755,0.041
15,5,TRUE,TRUE,"H0",0.708,0.11483543944152,0.12,0.956190644636016,0.03
45,5,TRUE,TRUE,"H0",0.999,0.0129194653913142,0.205,0.918954259367225,0.000425
150,5,TRUE,TRUE,"H0",0.731,0.00433438060619776,0.723,0.560372782610217,0.003
15,5,FALSE,TRUE,"H0",0.354,0.238980483822963,0.946,0.969072208092552,0.052
45,5,FALSE,TRUE,"H0",0.874,0.020712310364946,0.798,0.213162893805123,0.006
150,5,FALSE,TRUE,"H0",0.259,0.021473600039961,0.82,0,0.007
15,5,TRUE,FALSE,"H0",0.415,0.188565465062251,0.001,0.815517522083274,0.035
45,5,TRUE,FALSE,"H0",0.986,0.0142679935621625,3.4e-14,0.983207868968521,0.000898
150,5,TRUE,FALSE,"H0",0.963,0.0021899676371602,4.47e-50,0.127411946583796,0.000378
15,5,TRUE,TRUE,"Ha",0.27,0.333099473778049,0.783,0.992568911254876,0.068
45,5,TRUE,TRUE,"Ha",4.98e-05,1043.08060741078,0.735,0.665768176992781,0.107
150,5,TRUE,TRUE,"Ha",1.26e-11,3182079134.80706,0.107,0.929408685359336,0.074
15,5,FALSE,TRUE,"Ha",0.032,3.20848301444248,0.509,0.995288094945235,0.149
45,5,FALSE,TRUE,"Ha",0.001,26.9743911559061,0.583,0.0101302330067725,0.073
150,5,FALSE,TRUE,"Ha",3.42e-08,1024755.7827594,0.59,2.44249065417534e-15,0.054
15,5,TRUE,FALSE,"Ha",0.000999,35.546957416756,0.005,0.995446816174877,0.137
45,5,TRUE,FALSE,"Ha",1.21e-05,1462.81267745124,3.57e-16,0.0183961640725594,0.061
150,5,TRUE,FALSE,"Ha",2.14e-15,2618375375336.21,5.59e-66,0.39940455927217,0.046
15,5,TRUE,TRUE,"H0",0.903,0.0768835117551387,0.89,0.999715517314823,0.014
45,5,TRUE,TRUE,"H0",0.296,0.102644385055745,0.485,0.400479794646193,0.022
150,5,TRUE,TRUE,"H0",0.124,0.0533348127367809,0.257,0.578775838708971,0.01
15,5,FALSE,TRUE,"H0",0.489,0.178138473661137,0.172,0.980409011383573,0.04
45,5,FALSE,TRUE,"H0",0.3,0.0989131662837846,0.062,0.0270539098933925,0.022
150,5,FALSE,TRUE,"H0",0.193,0.0304203650137401,0.869,4.39592529044575e-09,0.008
15,5,TRUE,FALSE,"H0",0.194,0.388132997556198,0.000907,0.990639441426053,0.051
45,5,TRUE,FALSE,"H0",0.395,0.0607053334026927,1.49e-14,0.828759860881402,0.008
150,5,TRUE,FALSE,"H0",0.456,0.00874833631861107,3.11e-57,0.280576917757892,0.002
15,5,TRUE,TRUE,"Ha",0.019,4.53640913555955,0.199,0.996881209061717,0.152
45,5,TRUE,TRUE,"Ha",0.000191,266.129306068323,0.114,0.777289258174154,0.096
150,5,TRUE,TRUE,"Ha",1.38e-06,11004.8698664027,0.649,0.703346321739715,0.041
15,5,FALSE,TRUE,"Ha",0.764,0.100502063133317,0.103,0.905680457192986,0.024
45,5,FALSE,TRUE,"Ha",0.203,0.172661886605626,0.587,0.169468383061877,0.028
150,5,FALSE,TRUE,"Ha",4.93e-10,115880564.077839,0.982,5.46978193849412e-08,0.067
15,5,TRUE,FALSE,"Ha",0.169,0.425092933682556,1.15e-05,0.971314613701647,0.047
45,5,TRUE,FALSE,"Ha",0.000166,123.514758572102,2.1e-13,0.874929841740527,0.054
150,5,TRUE,FALSE,"Ha",3.4e-18,1486257590071904,5.05e-56,0.720155121941739,0.058
15,5,TRUE,TRUE,"H0",0.148,0.625207485372013,0.155,0.971273540127273,0.091
45,5,TRUE,TRUE,"H0",0.196,0.175201549509314,0.517,0.998624169419474,0.028
150,5,TRUE,TRUE,"H0",0.927,0.0025999352693836,0.49,0.883994158908735,0.001
15,5,FALSE,TRUE,"H0",0.753,0.105498897211831,0.041,0.99705941279171,0.027
45,5,FALSE,TRUE,"H0",0.754,0.0273071017769112,0.099,0.24254213167254,0.008
150,5,FALSE,TRUE,"H0",0.189,0.0311267805571715,0.104,5.10702591327572e-15,0.008
15,5,TRUE,FALSE,"H0",0.985,0.0603333380578862,0.000801,0.999531076420362,0.002
45,5,TRUE,FALSE,"H0",0.957,0.0161156608074716,3.58e-17,0.762927426123297,0.001
150,5,TRUE,FALSE,"H0",0.92,0.00253363573251024,1.66e-68,0.74043994819226,0.000669
15,5,TRUE,TRUE,"Ha",0.131,0.784097422832642,0.593,0.983816245450008,0.103
45,5,TRUE,TRUE,"Ha",0.044,0.779180906478236,0.261,0.977878869603033,0.041
150,5,TRUE,TRUE,"Ha",1.6e-09,14018609.8641789,0.06,0.942330666283417,0.06
15,5,FALSE,TRUE,"Ha",0.252,0.38163574830527,0.917,0.83207062125847,0.076
45,5,FALSE,TRUE,"Ha",0.004,9.75146261559417,0.028,0.00783843763726944,0.066
150,5,FALSE,TRUE,"Ha",1.47e-05,1019.92283117343,0.273,5.24745883412336e-08,0.036
15,5,TRUE,FALSE,"Ha",0.01,4.46918375700668,0.053,0.974486175488337,0.075
45,5,TRUE,FALSE,"Ha",1.68e-07,81028.5409765628,2.07e-19,0.686320627684088,0.067
150,5,TRUE,FALSE,"Ha",9.72e-19,5121551547631482,8.49e-58,0.858475630801693,0.055
15,5,TRUE,TRUE,"H0",0.734,0.107641715151457,0.995,0.990084253703543,0.027
45,5,TRUE,TRUE,"H0",0.141,0.2464666467005,0.822,0.989377989578027,0.031
150,5,TRUE,TRUE,"H0",0.212,0.0289108981847945,0.994,0.681643761202494,0.008
15,5,FALSE,TRUE,"H0",0.887,0.0834753847688879,0.449,0.844784228848006,0.017
45,5,FALSE,TRUE,"H0",0.444,0.0604401659105352,0.951,0.013489758551785,0.017
150,5,FALSE,TRUE,"H0",0.299,0.0184093685695666,0.935,0,0.007
15,5,TRUE,FALSE,"H0",0.526,0.150158306235281,0.000113,0.999723164781927,0.032
45,5,TRUE,FALSE,"H0",0.818,0.0226416281589698,5.04e-17,0.98431960379949,0.003
150,5,TRUE,FALSE,"H0",0.723,0.00426825236530393,2.12e-57,0.868215875191468,0.001
15,5,TRUE,TRUE,"Ha",0.193,0.50332018097865,0.007,0.992681323191984,0.086
45,5,TRUE,TRUE,"Ha",0.006,7.07792403280406,0.387,0.973171964846537,0.062
150,5,TRUE,TRUE,"Ha",3.2e-06,5729.29304234459,0.616,0.367508786311011,0.04
15,5,FALSE,TRUE,"Ha",0.062,1.47863601537622,0.967,0.999276302118978,0.119
45,5,FALSE,TRUE,"Ha",4.24e-05,837.172067568721,0.924,0.225647650828848,0.101
150,5,FALSE,TRUE,"Ha",4.1e-10,71061599.5266981,0.003,6.74682313350772e-08,0.064
15,5,TRUE,FALSE,"Ha",0.02,2.75746637592336,0.000212,0.981826314967522,0.1
45,5,TRUE,FALSE,"Ha",3.27e-05,560.96439824312,7.27e-15,0.95790229223997,0.054
150,5,TRUE,FALSE,"Ha",1.18e-19,41250574871681696,3.68e-55,0.478094663776372,0.062
15,5,TRUE,TRUE,"H0",0.89,0.0796553937749541,0.324,0.662538147517397,0.015
45,5,TRUE,TRUE,"H0",0.144,0.205766276347003,0.986,0.733845710492602,0.027
150,5,TRUE,TRUE,"H0",0.171,0.0376229466366947,0.984,0.16652800412979,0.009
15,5,FALSE,TRUE,"H0",0.138,0.570416536339294,0.315,0.96908510667617,0.077
45,5,FALSE,TRUE,"H0",0.876,0.0213620331594938,0.117,0.119669389295601,0.006
150,5,FALSE,TRUE,"H0",0.842,0.00327872316558369,0.102,1.29924951035587e-05,0.002
15,5,TRUE,FALSE,"H0",0.27,0.282590549763136,3.2e-05,0.975177049914186,0.044
45,5,TRUE,FALSE,"H0",0.932,0.017257048195866,3.46e-20,0.784484854359384,0.002
150,5,TRUE,FALSE,"H0",0.968,0.00215231556774447,9.9e-56,0.830793631126882,0.00039
15,5,TRUE,TRUE,"Ha",0.008,8.71513715209987,0.277,0.997071586449108,0.161
45,5,TRUE,TRUE,"Ha",2.47e-05,1428.9747036274,0.014,0.99228645380468,0.105
150,5,TRUE,TRUE,"Ha",2.13e-10,143938958.493991,0.117,0.760179088277674,0.066
15,5,FALSE,TRUE,"Ha",0.096,0.873385068246108,0.825,0.934791917859138,0.097
45,5,FALSE,TRUE,"Ha",0.000275,239.33000308024,0.574,0.923751206681914,0.097
150,5,FALSE,TRUE,"Ha",0.000422,35.0507700781878,0.036,8.59151638721301e-11,0.027
15,5,TRUE,FALSE,"Ha",0.096,0.682690007055239,0.018,0.998744332198807,0.041
45,5,TRUE,FALSE,"Ha",7.11e-05,272.627414024429,2.35e-14,0.866697674349306,0.051
150,5,TRUE,FALSE,"Ha",4e-17,130181609804159,5.55e-52,0.304993650304593,0.05
15,5,TRUE,TRUE,"H0",0.523,0.160462126098042,0.181,0.998811329552364,0.041
45,5,TRUE,TRUE,"H0",0.791,0.0253603408057264,0.767,0.911721580606124,0.008
150,5,TRUE,TRUE,"H0",0.892,0.00282993405992958,0.686,0.441945569793715,0.001
15,5,FALSE,TRUE,"H0",0.301,0.299109081109683,0.079,0.997523712976886,0.065
45,5,FALSE,TRUE,"H0",0.028,1.39014330003499,0.785,0.0264662071139419,0.048
150,5,FALSE,TRUE,"H0",0.411,0.0111401010970095,0.957,1.91973664853684e-07,0.005
15,5,TRUE,FALSE,"H0",0.437,0.174656486801784,0.004,0.979645122723232,0.023
45,5,TRUE,FALSE,"H0",0.66,0.0318441197014559,1.71e-18,0.875574197323824,0.005
150,5,TRUE,FALSE,"H0",0.152,0.0348837408823076,6.44e-66,0.628699285787144,0.004
15,5,TRUE,TRUE,"Ha",0.21,0.436751708021035,0.72,0.907143256615416,0.078
45,5,TRUE,TRUE,"Ha",0.019,2.01744103627683,0.844,0.73640190096617,0.051
150,5,TRUE,TRUE,"Ha",1.07e-06,20538.5074063269,0.639,0.99867624937063,0.044
15,5,FALSE,TRUE,"Ha",0.537,0.168348342758326,0.837,0.876617911309185,0.047
45,5,FALSE,TRUE,"Ha",0.026,1.35829538864367,0.745,0.552249864857224,0.046
150,5,FALSE,TRUE,"Ha",1.41e-07,173224.241578441,0.953,1.4432899320127e-15,0.049
15,5,TRUE,FALSE,"Ha",0.002,27.730979455971,6.21e-05,0.861096051565306,0.176
45,5,TRUE,FALSE,"Ha",7.81e-06,2205.96400301508,3.77e-17,0.735171651789207,0.065
150,5,TRUE,FALSE,"Ha",1.81e-16,29867959560860.3,7.1e-53,0.7554842708326,0.051
15,5,TRUE,TRUE,"H0",0.663,0.125095503305582,0.223,0.984647356245695,0.034
45,5,TRUE,TRUE,"H0",0.995,0.0135934172193532,0.408,0.857689031030947,0.000887
150,5,TRUE,TRUE,"H0",0.181,0.0339866129607067,0.15,0.824671173040956,0.008
15,5,FALSE,TRUE,"H0",0.131,0.79271542146599,0.951,0.9978366045788,0.103
45,5,FALSE,TRUE,"H0",0.487,0.0569769233244759,0.941,0.377495245954636,0.017
150,5,FALSE,TRUE,"H0",0.805,0.00369742294099712,0.802,0,0.002
15,5,TRUE,FALSE,"H0",0.198,0.383862401882667,0.000335,0.99994019992756,0.057
45,5,TRUE,FALSE,"H0",0.021,1.22664292145163,3.36e-14,0.815027924051466,0.023
150,5,TRUE,FALSE,"H0",0.485,0.00796018809881661,1.14e-61,0.249027509457473,0.002
15,5,TRUE,TRUE,"Ha",0.626,0.130068376691807,0.446,0.997707706988455,0.033
45,5,TRUE,TRUE,"Ha",0.015,2.56629766943565,0.141,0.986226088376671,0.051
150,5,TRUE,TRUE,"Ha",2.62e-06,6115.63500013955,0.546,0.401956852928127,0.04
15,5,FALSE,TRUE,"Ha",0.01,8.74952546031786,0.063,0.987434066895282,0.17
45,5,FALSE,TRUE,"Ha",0.084,0.49408753589607,0.522,0.00169671032762253,0.039
150,5,FALSE,TRUE,"Ha",1.55e-08,3150287.95197064,0.656,0,0.058
15,5,TRUE,FALSE,"Ha",0.027,2.30437215354657,0.001,0.991877500704679,0.107
45,5,TRUE,FALSE,"Ha",0.000196,105.832459941054,1.85e-16,0.645440190387042,0.049
150,5,TRUE,FALSE,"Ha",4.61e-17,116167106763645,3.19e-60,0.592591637962001,0.058
15,5,TRUE,TRUE,"H0",0.783,0.0975436314918894,0.844,0.999938507995273,0.022
45,5,TRUE,TRUE,"H0",0.155,0.196527307631709,0.302,0.594274738078143,0.027
150,5,TRUE,TRUE,"H0",0.666,0.00529254988764399,0.215,0.26785487677962,0.003
15,5,FALSE,TRUE,"H0",0.37,0.249010197736205,0.298,0.993998080339647,0.06
45,5,FALSE,TRUE,"H0",0.909,0.0188597637267542,0.136,0.449132782464652,0.005
150,5,FALSE,TRUE,"H0",0.441,0.00991526987819677,0.556,4.69879690712105e-12,0.005
15,5,TRUE,FALSE,"H0",0.134,0.515333501891542,0.009,0.999036774033076,0.036
45,5,TRUE,FALSE,"H0",0.248,0.102900809338203,7.43e-18,0.702861238077664,0.012
150,5,TRUE,FALSE,"H0",0.726,0.00425847573197634,6.83e-65,0.261122616284068,0.001
15,5,TRUE,TRUE,"Ha",0.329,0.284893907857947,0.218,0.981626993609355,0.065
45,5,TRUE,TRUE,"Ha",0.019,1.91271480749188,0.159,0.548584931877664,0.05
150,5,TRUE,TRUE,"Ha",9.74e-08,187705.757887557,0.139,0.743767844273542,0.049
15,5,FALSE,TRUE,"Ha",0.02,3.33902027995915,0.956,0.97497833640806,0.127
45,5,FALSE,TRUE,"Ha",0.012,3.39020348199461,0.618,0.160158227034477,0.056
150,5,FALSE,TRUE,"Ha",4e-04,34.2437145342353,0.243,0,0.027
15,5,TRUE,FALSE,"Ha",0.025,2.25229805949539,0.017,0.856422592764851,0.093
45,5,TRUE,FALSE,"Ha",0.002,13.9075770221795,3.58e-15,0.967053793752405,0.038
150,5,TRUE,FALSE,"Ha",3.58e-13,17393741693.8084,2.42e-66,0.498919554736534,0.045
15,5,TRUE,TRUE,"H0",0.04,2.13994395256267,0.443,0.999911251664257,0.128
45,5,TRUE,TRUE,"H0",0.309,0.0884024719090504,0.696,0.313060048865635,0.02
150,5,TRUE,TRUE,"H0",0.425,0.0110364565636759,0.087,0.0829329603747033,0.005
15,5,FALSE,TRUE,"H0",0.795,0.0969751322842724,0.985,0.995908984976706,0.024
45,5,FALSE,TRUE,"H0",0.64,0.0354050289642373,0.598,0.0110353596685099,0.011
150,5,FALSE,TRUE,"H0",0.107,0.0667047644947677,0.503,2.67760322802957e-08,0.01
15,5,TRUE,FALSE,"H0",0.454,0.168966301195505,0.000422,0.914103141740665,0.024
45,5,TRUE,FALSE,"H0",0.691,0.029773933800562,7.64e-24,0.633282843107826,0.005
150,5,TRUE,FALSE,"H0",0.184,0.0275617234776012,1.05e-50,0.631271906894892,0.004
15,5,TRUE,TRUE,"Ha",0.131,0.709626249248936,0.924,0.96796616658476,0.095
45,5,TRUE,TRUE,"Ha",0.001,34.8716043615463,0.77,0.766365454987721,0.077
150,5,TRUE,TRUE,"Ha",1.3e-07,218107.749521195,0.934,0.132223180618263,0.05
15,5,FALSE,TRUE,"Ha",0.1,0.879377645559975,0.875,0.997179795219074,0.1
45,5,FALSE,TRUE,"Ha",0.005,9.44358663753171,0.152,0.0470381789095122,0.066
150,5,FALSE,TRUE,"Ha",6.37e-11,821360861.102514,0.985,1.13277498492437e-10,0.071
15,5,TRUE,FALSE,"Ha",0.029,1.93537138000765,0.000143,0.979584358528217,0.073
45,5,TRUE,FALSE,"Ha",1.08e-05,1591.75411584738,2.52e-14,0.826753594436964,0.055
150,5,TRUE,FALSE,"Ha",9.65e-15,597488758329.879,1.49e-53,0.901246323830063,0.044
15,5,TRUE,TRUE,"H0",0.289,0.345514514251698,0.77,0.994758715242629,0.075
45,5,TRUE,TRUE,"H0",0.247,0.122137690099055,0.019,0.905898442953692,0.024
150,5,TRUE,TRUE,"H0",0.438,0.0105820816860463,0.619,0.879719101209011,0.005
15,5,FALSE,TRUE,"H0",0.106,0.821095804014332,0.457,0.514459798651533,0.097
45,5,FALSE,TRUE,"H0",0.423,0.0639190753186386,0.609,1.64516984711982e-05,0.017
150,5,FALSE,TRUE,"H0",0.25,0.023089563286622,0.64,8.91931750679475e-10,0.007
15,5,TRUE,FALSE,"H0",0.974,0.0632571989567474,0.000124,0.935251218262501,0.004
45,5,TRUE,FALSE,"H0",0.92,0.0178061699884996,1.58e-14,0.0866644484985011,0.002
150,5,TRUE,FALSE,"H0",0.694,0.00464392402719013,9.16e-58,0.837036906000789,0.001
15,5,TRUE,TRUE,"Ha",0.412,0.220521960808542,0.406,0.995015910523769,0.055
45,5,TRUE,TRUE,"Ha",0.000712,66.3242595233052,0.776,0.686992199496685,0.084
150,5,TRUE,TRUE,"Ha",2.81e-13,135309158291.569,0.987,0.906835913081684,0.083
15,5,FALSE,TRUE,"Ha",0.097,0.817367803253711,0.324,0.998818864104581,0.09
45,5,FALSE,TRUE,"Ha",1.7e-07,371228.923478136,0.937,0.747233894541015,0.155
150,5,FALSE,TRUE,"Ha",1.76e-13,344706383955.783,0.839,7.7715611723761e-16,0.086
15,5,TRUE,FALSE,"Ha",0.027,2.43503035058665,0.004,0.970717261334394,0.115
45,5,TRUE,FALSE,"Ha",3.62e-06,4401.2264596676,2.27e-14,0.910040398415824,0.051
150,5,TRUE,FALSE,"Ha",6.21e-22,7003523388058567680,1.09e-53,0.975998436825757,0.062
15,5,TRUE,TRUE,"H0",0.055,1.85919044359695,0.372,0.994977237017258,0.131
45,5,TRUE,TRUE,"H0",0.649,0.034695965900999,0.973,0.948091910094589,0.01
150,5,TRUE,TRUE,"H0",0.821,0.00345943499426402,0.317,0.156997666483019,0.002
15,5,FALSE,TRUE,"H0",0.649,0.12612311601137,0.61,0.992150124091277,0.033
45,5,FALSE,TRUE,"H0",0.348,0.0822423883112662,0.478,0.00446550666833723,0.02
150,5,FALSE,TRUE,"H0",0.317,0.015805645029786,0.667,6.80400180641527e-12,0.006
15,5,TRUE,FALSE,"H0",0.98,0.0616506586906551,1.14e-05,0.987740354268112,0.003
45,5,TRUE,FALSE,"H0",0.285,0.089123339161924,5.82e-14,0.981712925001854,0.012
150,5,TRUE,FALSE,"H0",0.158,0.0333049245203198,2.01e-55,0.999386644169203,0.004
15,5,TRUE,TRUE,"Ha",0.818,0.0915136319811569,0.428,0.983702415651391,0.021
45,5,TRUE,TRUE,"Ha",0.017,2.32080376189817,0.812,0.996417753809371,0.052
150,5,TRUE,TRUE,"Ha",6.03e-08,282629.006870095,0.069,0.530181057116671,0.05
15,5,FALSE,TRUE,"Ha",0.498,0.181853047022206,0.505,0.99916066184934,0.05
45,5,FALSE,TRUE,"Ha",0.209,0.16821393995484,0.432,0.330723110164044,0.028
150,5,FALSE,TRUE,"Ha",1.81e-07,130749.6538577,0.765,1.0769163338864e-14,0.049
15,5,TRUE,FALSE,"Ha",0.242,0.307540693473961,0.003,0.983219778139882,0.026
45,5,TRUE,FALSE,"Ha",0.000295,71.2906034690092,3.48e-15,0.868447174746163,0.043
150,5,TRUE,FALSE,"Ha",2.09e-13,29886056342.8367,1.29e-63,0.849958568525443,0.049
15,5,TRUE,TRUE,"H0",0.233,0.421725164906623,0.157,0.993006028144902,0.081
45,5,TRUE,TRUE,"H0",0.093,0.441511578059465,0.725,0.918773938718006,0.038
150,5,TRUE,TRUE,"H0",0.798,0.00362394271109449,0.934,0.942955469159204,0.002
15,5,FALSE,TRUE,"H0",0.243,0.36775793365006,0.046,0.995893164507309,0.071
45,5,FALSE,TRUE,"H0",0.42,0.0691210478715089,0.51,0.788007548425641,0.019
150,5,FALSE,TRUE,"H0",0.654,0.00550745752149793,0.004,1.40104594592572e-11,0.003
15,5,TRUE,FALSE,"H0",0.056,1.11188306953324,0.00052,0.979267429272664,0.059
45,5,TRUE,FALSE,"H0",0.156,0.168595504887924,2.57e-19,0.464429508953039,0.016
150,5,TRUE,FALSE,"H0",0.031,0.20531045226104,1.07e-55,0.206614591854942,0.006
15,5,TRUE,TRUE,"Ha",0.091,1.05914166935574,0.292,0.975344875081741,0.111
45,5,TRUE,TRUE,"Ha",0.000102,438.364473763987,0.965,0.684985827468677,0.099
150,5,TRUE,TRUE,"Ha",2.39e-14,1158148113066.56,0.166,0.947720629290032,0.087
15,5,FALSE,TRUE,"Ha",0.028,3.19595266706012,0.622,0.98442074245044,0.143
45,5,FALSE,TRUE,"Ha",0.000889,71.2622853363336,0.484,0.00177117752438549,0.087
150,5,FALSE,TRUE,"Ha",2.54e-13,256034974389.494,0.751,1.60221247380576e-09,0.085
15,5,TRUE,FALSE,"Ha",0.137,0.503084435461568,0.001,0.994285095481511,0.034
