"","n","hypothesis","normality","p","mean","BF","Shapiro"
"909",150,"Ha",TRUE,5.9304376989169e-07,4.3371809124463,19885.5847963306,0.365226587947613
"910",15,"Ha",FALSE,0.446155819392185,2.28762130095721,0.342667500464313,0.161061663906033
"911",40,"Ha",FALSE,0.0033505134823804,5.65025376017865,10.4984168401084,0.0334467939176052
"912",150,"Ha",FALSE,4.63915834790852e-06,3.97346529682814,2824.16204919158,8.83148500603246e-06
"913",15,"H0",TRUE,0.461096506455166,1.78902949678513,0.336856901788867,0.565635888906036
"914",40,"H0",TRUE,0.890979033056766,-0.240216489195203,0.172113721612101,0.674997235720786
"915",150,"H0",TRUE,0.671472131054614,-0.312587391639196,0.0993729927614894,0.259651424294839
"916",15,"H0",FALSE,0.471871735761047,-1.45549927334539,0.332905676467727,0.0306535079672234
"917",40,"H0",FALSE,0.832305333960316,-0.348857064476637,0.174266441549513,0.047746187018391
"918",150,"H0",FALSE,0.897752346700236,0.11341567857267,0.0916919883735649,1.0451674389943e-09
"919",15,"Ha",TRUE,0.273862229568647,3.37501552270859,0.455143756808916,0.686598300536164
"920",40,"Ha",TRUE,0.035578316271164,3.53898446547474,1.4088002165594,0.0588155751430665
"921",150,"Ha",TRUE,3.73514142042313e-07,4.31073081629596,30886.5792600644,0.621965523675792
"922",15,"Ha",FALSE,0.0466879187552988,4.27416490147243,1.62068842647907,0.0112928572468775
"923",40,"Ha",FALSE,0.00136697428113054,4.70131546946334,23.1264980156769,0.00623526133788554
"924",150,"Ha",FALSE,2.16207551762404e-09,4.95374570259661,4305605.63887527,2.21560503655971e-06
"925",15,"H0",TRUE,0.063631640547636,-5.74408712581044,1.27766392565853,0.716908669437825
"926",40,"H0",TRUE,0.971758888246094,-0.0619609547316505,0.170679760471204,0.29694537568155
"927",150,"H0",TRUE,0.0223931803614002,-1.97840631836477,1.18675810766517,0.266118439854019
"928",15,"H0",FALSE,0.683312919219326,1.23398517493052,0.283231977159045,0.915538212600497
"929",40,"H0",FALSE,0.234124801538511,-2.11073104795124,0.335305882224852,0.00884880437156553
"930",150,"H0",FALSE,0.587516219198298,0.450074466439014,0.105129224979362,0.000401749780914241
"931",15,"Ha",TRUE,0.856631074816592,0.416591134826337,0.26632115917163,0.353996240819324
"932",40,"Ha",TRUE,0.00109600632016878,5.50181201171073,28.1395776760442,0.711551032542474
"933",150,"Ha",TRUE,5.13370004485195e-06,3.88882147954001,2566.27015769473,0.119728254468984
"934",15,"Ha",FALSE,0.491451818028572,1.18951228286368,0.326196781733193,0.012049228003968
"935",40,"Ha",FALSE,0.0586746172489619,3.27344140690389,0.94118420333216,0.0117882221836026
"936",150,"Ha",FALSE,6.63205027516971e-06,3.6822676919385,2014.81474903011,2.03871196636237e-05
"937",15,"H0",TRUE,0.277053545557477,-2.27750686681151,0.451844359546158,0.113217655186847
"938",40,"H0",TRUE,0.83097058522501,-0.347376373925302,0.17432695298185,0.394095493789396
"939",150,"H0",TRUE,0.705091536977848,0.28943866188272,0.0975954429466637,0.904318476453629
"940",15,"H0",FALSE,0.91144734640631,0.295484133050444,0.263848304784214,0.0552714072658976
"941",40,"H0",FALSE,0.913237462668686,0.164606830080071,0.171546707392248,0.0105152490461084
"942",150,"H0",FALSE,0.722656239090432,0.253715668950339,0.0967691445145107,9.36082290637401e-09
"943",15,"Ha",TRUE,0.904785941971082,0.266477025582181,0.264083972193029,0.915269319830994
"944",40,"Ha",TRUE,0.045263518251883,3.48041722445996,1.15862550311479,0.980685045434471
"945",150,"Ha",TRUE,4.14623213994429e-05,3.50673337901703,359.46623891918,0.375358686103665
"946",15,"Ha",FALSE,0.127525261414453,3.95590748202577,0.763808097696413,0.198926863692843
"947",40,"Ha",FALSE,0.588598989479943,0.931588964902436,0.196133153697711,0.00795203218177714
"948",150,"Ha",FALSE,2.94718921318406e-08,4.87215274929553,349976.541967916,4.71735598192353e-08
"949",15,"H0",TRUE,0.434015664438542,-2.30770208727343,0.347695076440816,0.839409189518198
"950",40,"H0",TRUE,0.485888789625033,-1.01492384503837,0.215067444286063,0.0578111451601658
"951",150,"H0",TRUE,0.891671400243479,-0.107260516082906,0.0917839150041577,0.317795765996215
"952",15,"H0",FALSE,0.203320560898354,-3.73160104793832,0.552446045589106,0.0780713100080618
"953",40,"H0",FALSE,0.700552437567714,-0.64907410920959,0.183051179044564,0.00120682892674203
"954",150,"H0",FALSE,0.687430891985806,0.36829940077615,0.0984958977912951,1.18420017694007e-06
"955",15,"Ha",TRUE,0.728774336686261,1.08681039850176,0.277276493618559,0.796209442393767
"956",40,"Ha",TRUE,0.0115894677803253,4.44513530903548,3.59517764107119,0.926069908554903
"957",150,"Ha",TRUE,1.12282362962475e-05,3.88616649797911,1226.18689156441,0.251425551255971
"958",15,"Ha",FALSE,0.013660633358628,9.07426238938886,4.31486193185661,0.000480966993989443
"959",40,"Ha",FALSE,0.0102801562225046,4.30280402314638,3.98190439190229,0.00446776287292381
"960",150,"Ha",FALSE,0.000188478436594144,3.2297135333277,87.6688032598645,3.82411547121627e-07
"961",15,"H0",TRUE,0.473552427468177,-1.93353703839241,0.332306523022906,0.513715681057818
"962",40,"H0",TRUE,0.663676580402729,-0.683397332335058,0.18668500416253,0.520912965141958
"963",150,"H0",TRUE,0.127939137458196,-1.27126984677148,0.28472466585924,0.710309250457257
"964",15,"H0",FALSE,0.0940053346860201,-4.94362144000043,0.953523724957956,0.496470074578988
"965",40,"H0",FALSE,0.640332714307783,-0.860938268726473,0.189306442384315,0.00277214452173624
"966",150,"H0",FALSE,0.868050380520319,-0.135849818363914,0.0921939902412373,0.000286912152966067
"967",15,"Ha",TRUE,0.310042690642151,2.26705306142864,0.421517987493957,0.970460140318385
"968",40,"Ha",TRUE,0.0421874391279733,3.66515373215653,1.22646144546505,0.993117011939257
"969",150,"Ha",TRUE,8.17917006275778e-06,3.77650539103943,1653.05979922785,0.77720585789336
"970",15,"Ha",FALSE,0.394873716883136,2.74714367937461,0.36605430403592,0.0252179228610489
"971",40,"Ha",FALSE,0.0728781764129644,3.03971157785007,0.793233143450603,0.00128282285460194
"972",150,"Ha",FALSE,0.000579396110715655,2.94766283944941,31.1000620066728,1.22967231331193e-07
"973",15,"H0",TRUE,0.037517881262691,-5.48534875624965,1.92192090474927,0.718612841890786
"974",40,"H0",TRUE,0.0600407580472102,-2.47259138068985,0.924138609459121,0.281963246265379
"975",150,"H0",TRUE,0.311118982295742,-0.87514240560551,0.150731255176118,0.454956380235942
"976",15,"H0",FALSE,0.13937721219888,3.3534917429746,0.716957416090199,0.150250235387267
"977",40,"H0",FALSE,0.0141645570019058,3.25433762007246,3.03243325549234,0.0197708898666763
"978",150,"H0",FALSE,0.625589484443886,0.409579313227451,0.10226228375326,7.47914645764309e-09
"979",15,"Ha",TRUE,0.0575075250063658,3.87140513538329,1.38024695800739,0.998910276115274
"980",40,"Ha",TRUE,0.0188593168857331,4.08670981472156,2.38287345795453,0.491796868493976
"981",150,"Ha",TRUE,4.98788693933999e-07,3.80254228533336,23447.9922445343,0.318422062783465
"982",15,"Ha",FALSE,0.0383609887614824,6.56194208364186,1.88874551299404,0.504489525328358
"983",40,"Ha",FALSE,0.000193659558984366,5.97484578430009,133.435493140392,0.0211530311415752
"984",150,"Ha",FALSE,2.20790113064941e-07,4.18252985097832,50994.1571453486,2.08894799334639e-07
"985",15,"H0",TRUE,0.179750447611982,3.33377857684737,0.600517199122979,0.882441797630611
"986",40,"H0",TRUE,0.948834454644009,-0.101822673245038,0.170913211087963,0.53331518348206
"987",150,"H0",TRUE,0.143761495822101,1.17416664532548,0.260554948604859,0.0848453003429846
"988",15,"H0",FALSE,0.792906933637259,0.656995111470618,0.270805666555362,0.00719209468542478
"989",40,"H0",FALSE,0.44371718570817,-0.984638530343527,0.225694169736453,0.00113907496955652
"990",150,"H0",FALSE,3.17652156992135e-05,3.46887052665795,461.375071945273,1.16524925060938e-08
"991",15,"Ha",TRUE,0.078445243957359,5.21434699207277,1.09090016417439,0.136174378896833
"992",40,"Ha",TRUE,0.00169315448666732,5.21339140848358,19.1345761407743,0.590593623015005
"993",150,"Ha",TRUE,0.00236475731484252,2.58314774573607,8.63695329111693,0.0436056774304221
"994",15,"Ha",FALSE,0.0753037881664912,2.9648250106124,1.12487747432023,0.618606982297504
"995",40,"Ha",FALSE,0.0954209890730845,3.01904117004615,0.643772749975727,0.0219453612943407
"996",150,"Ha",FALSE,0.000187018895939435,3.38422522450292,88.3029653887594,1.87040802634933e-07
"997",15,"H0",TRUE,0.680115851480479,0.848593793020862,0.283698319324715,0.587054312552815
"998",40,"H0",TRUE,0.951746581573182,-0.0921718794632244,0.170876030368948,0.121496989354361
"999",150,"H0",TRUE,0.107270596647514,-1.26892125170161,0.326289059632873,0.376069558849227
"1000",15,"H0",FALSE,0.0292691924805647,-4.10890203061227,2.3375263416142,0.0721176699238875
"1001",40,"H0",FALSE,0.870048482245009,0.323723424284544,0.172770096593844,0.471746246538406
"1002",150,"H0",FALSE,0.541695643806253,0.478465410852863,0.109254592845473,4.26243012715721e-09
"1003",15,"Ha",TRUE,0.0124447210244182,7.95431006374441,4.65585123726529,0.262353732605985
"1004",40,"Ha",TRUE,0.0152243359618167,4.16042491884532,2.85308030726418,0.528098736985873
"1005",150,"Ha",TRUE,1.99353520431984e-06,4.62472938291311,6284.2358004938,0.897396284651113
"1006",15,"Ha",FALSE,0.852530742162608,0.670624793966655,0.266556038604576,0.288941773891263
"1007",40,"Ha",FALSE,0.025188829637222,3.51907916696252,1.87203033703464,0.091877725280131
"1008",150,"Ha",FALSE,4.0208160796704e-06,4.08694855272148,3233.30332181405,5.2004640578279e-06
"1009",15,"H0",TRUE,0.233393732578825,3.63212355533559,0.504269507354747,0.982234221086956
"1010",40,"H0",TRUE,0.111803632840753,-2.39971050956565,0.570717674957562,0.26289986565296
"1011",150,"H0",TRUE,0.844024823271274,0.162090555008979,0.0926996696420022,0.45152716479761
"1012",15,"H0",FALSE,0.435322549160677,2.04629042810803,0.347139975,0.333897827859274
"1013",40,"H0",FALSE,0.397281225481786,1.25594045398404,0.240132361101653,0.0119650581152956
"1014",150,"H0",FALSE,0.508204852192947,0.55370750403477,0.112827877709043,8.01355317688749e-06
"1015",15,"Ha",TRUE,0.717364958207416,0.806740119454929,0.278656872031225,0.0709296330638804
"1016",40,"Ha",TRUE,0.00149012921089106,5.41053362730114,21.4243661141398,0.128924503723893
"1017",150,"Ha",TRUE,0.00115403383784689,2.68868537705475,16.5575942685348,0.142352712532179
"1018",15,"Ha",FALSE,0.693829827412065,1.032335579371,0.281743582646715,0.640119385369009
"1019",40,"Ha",FALSE,0.0172583517029143,4.14738868115376,2.56708004445951,0.0686094001666315
"1020",150,"Ha",FALSE,1.98649546758973e-05,3.92933304915345,716.817074557083,4.52523780623899e-06
"1021",15,"H0",TRUE,0.592490697496048,-1.52356676265762,0.299318963748702,0.640988419508722
"1022",40,"H0",TRUE,0.479275091373102,1.3776793892727,0.216602014891742,0.884046351340064
"1023",150,"H0",TRUE,0.532157811317648,0.497778623101155,0.110219868376491,0.214391622903109
"1024",15,"H0",FALSE,0.318352960816737,-3.26429683682442,0.414823626479449,0.218544270139012
"1025",40,"H0",FALSE,0.778185294641814,-0.419795053510679,0.177159936637901,0.00199995482096845
"1026",150,"H0",FALSE,0.880115881975532,0.118458462485849,0.0919739172841297,1.05187851173861e-07
"1027",15,"Ha",TRUE,0.381545808001536,2.66382551606073,0.373168795257213,0.992855506314609
"1028",40,"Ha",TRUE,0.000174724601264879,7.51074356374238,146.470935925594,0.416374337179756
"1029",150,"Ha",TRUE,1.2387256783401e-06,3.72287230257929,9871.38236939887,0.472914603307617
"1030",15,"Ha",FALSE,0.00207714924997888,10.587303999402,20.7395957905198,0.261464816261775
"1031",40,"Ha",FALSE,0.0812775057286581,2.67580446361689,0.728560460183153,0.0124893729574276
"1032",150,"Ha",FALSE,0.000282939428589114,3.23933981430456,60.1907567366362,5.2954588698598e-09
"1033",15,"H0",TRUE,0.0351611682183069,5.82607069860399,2.02235556287315,0.102782496430549
"1034",40,"H0",TRUE,0.566453593263222,-0.985421852008482,0.199543164519636,0.814150655657972
"1035",150,"H0",TRUE,0.238805465660222,1.04932261154261,0.180121591387139,0.258370518421114
"1036",15,"H0",FALSE,0.253972847452973,-2.52148286835539,0.477457191021081,0.250597721847702
"1037",40,"H0",FALSE,0.94665271011188,0.0886773879718477,0.170942507474362,0.000355063310411058
"1038",150,"H0",FALSE,0.266309989451148,-0.939465728438642,0.167132502060552,2.76448404583373e-06
"1039",15,"Ha",TRUE,0.0263537498163517,8.07918871100723,2.5407709161163,0.650203474218567
"1040",40,"Ha",TRUE,0.0043142285591653,4.62177482398161,8.42025723051273,0.335458312410735
"1041",150,"Ha",TRUE,4.0227289067452e-08,4.6971220047065,259759.457133968,0.144821407887743
"1042",15,"Ha",FALSE,0.106940995416103,5.39826533714803,0.867449099216581,0.0578054486936572
"1043",40,"Ha",FALSE,0.00533040960084768,4.58338103815989,7.00698191185544,0.0258020477336609
"1044",150,"Ha",FALSE,3.17628497533056e-06,3.65915420346207,4041.63255793128,2.37102474361328e-07
"1045",15,"H0",TRUE,0.81423558895272,-0.578781013070091,0.269101591886451,0.423551547230676
"1046",40,"H0",TRUE,0.524832397242938,0.949091085276998,0.206888128729665,0.052425159448494
"1047",150,"H0",TRUE,0.26364533989608,-0.877759080722867,0.168277069915554,0.0525227501117125
"1048",15,"H0",FALSE,0.138381044774749,-2.88128047977931,0.720611951897305,0.03014262265332
"1049",40,"H0",FALSE,0.247492855353666,-1.60137292072268,0.323008157591019,0.000567750190665152
"1050",150,"H0",FALSE,0.82499076280484,-0.182082494443717,0.0931659196254988,1.95901619898772e-06
"1051",15,"Ha",TRUE,0.0539934675256126,5.51866104276796,1.44865151702644,0.298479319699495
"1052",40,"Ha",TRUE,1.68787858198777e-05,7.49383362429593,1240.00517687841,0.559426404493751
"1053",150,"Ha",TRUE,0.000281729410739459,3.14270592146236,60.429630858147,0.471199805629967
"1054",15,"Ha",FALSE,0.00509108909206541,6.85543994268264,9.74629481077305,0.46908520265768
"1055",40,"Ha",FALSE,0.0211473478247075,3.09310846372481,2.1652355746132,0.0023172248707479
"1056",150,"Ha",FALSE,2.8660054611227e-07,4.1976520017912,39758.9580977711,1.11874682786521e-08
"1057",15,"H0",TRUE,0.984157312144373,0.049173668669952,0.262398404704502,0.0788833071897951
"1058",40,"H0",TRUE,0.635892013153247,-0.674675126905747,0.189835500040287,0.45818984522517
"1059",150,"H0",TRUE,0.711331421736136,0.327613556951795,0.0972941816737292,0.255452522298154
"1060",15,"H0",FALSE,0.417026329669129,2.7286242920894,0.355235309722721,0.330761877268874
"1061",40,"H0",FALSE,0.917252029757704,0.171891771529083,0.171458567441932,0.0230526121721337
"1062",150,"H0",FALSE,0.648783294670273,0.349702040388744,0.100730392429241,4.16484709551908e-05
"1063",15,"Ha",TRUE,0.0939417123856384,5.76951096832265,0.954000373771258,0.526167354158897
"1064",40,"Ha",TRUE,0.303051631670436,1.55644993662398,0.28302404084157,0.0403683914334839
"1065",150,"Ha",TRUE,6.00212971376416e-07,4.00334465288156,19659.4397099727,0.741328881336584
"1066",15,"Ha",FALSE,0.0288051355130604,6.47181668754291,2.36734470319416,0.18132953049505
"1067",40,"Ha",FALSE,0.0210950499149956,3.72212749700991,2.16971562971236,0.00119113774249995
"1068",150,"Ha",FALSE,2.59495173288532e-06,3.7773970900686,4894.51221540396,9.34772269718885e-07
"1069",15,"H0",TRUE,0.542277041960819,-2.0856038845386,0.311238901819379,0.508058082589769
"1070",40,"H0",TRUE,0.639255132551113,-0.785984523078793,0.189433904396336,0.705341172846793
"1071",150,"H0",TRUE,0.602644502175743,-0.445294732735728,0.1039343330226,0.335363898553
"1072",15,"H0",FALSE,0.125867015892672,-5.13296102249,0.771004702522835,0.0129625281353273
"1073",40,"H0",FALSE,0.731019862522151,0.613112182949596,0.180473308837262,0.0363387407026965
"1074",150,"H0",FALSE,0.713853332447684,0.297142795711915,0.0971748585266468,5.72440302153811e-06
"1075",15,"Ha",TRUE,0.0080941607009225,5.57688240356561,6.63024522420606,0.390687969618102
"1076",40,"Ha",TRUE,0.0126265097384106,4.43089022863854,3.34264711493209,0.289546434720614
"1077",150,"Ha",TRUE,1.27650584086917e-10,5.5057994036133,65986025.1050064,0.73169813055729
"1078",15,"Ha",FALSE,0.0156474022575638,5.36184238604344,3.86383422768223,0.045185059543967
"1079",40,"Ha",FALSE,0.132896088056679,2.42792379694324,0.501562908672861,0.0437945403266364
"1080",150,"Ha",FALSE,1.56528185313451e-07,4.28262555022776,70817.5374835671,1.82363269105816e-08
"1081",15,"H0",TRUE,0.282011720701087,2.74611836087665,0.446858044405659,0.84927572974362
"1082",40,"H0",TRUE,0.300059463931995,1.55250321574982,0.28481549471572,0.458194007329323
"1083",150,"H0",TRUE,0.42353828162622,-0.656050933538128,0.124672074305918,0.782292237700716
"1084",15,"H0",FALSE,0.650137319211887,1.45645993208839,0.288401630409213,0.113538116977043
"1085",40,"H0",FALSE,0.808447823275846,-0.429191225959004,0.175429123246392,0.0241817774778983
"1086",150,"H0",FALSE,0.0111537960358021,-2.10883963350192,2.17097030897809,2.25549906545658e-07
"1087",15,"Ha",TRUE,0.017887519275915,8.14311808187153,3.46716427501217,0.715288110391789
"1088",40,"Ha",TRUE,0.0287193448914455,3.48917858860391,1.67958178479598,0.717128849648512
"1089",150,"Ha",TRUE,2.27196634931195e-08,4.47622294601013,449142.092177002,0.053217870771171
"1090",15,"Ha",FALSE,0.435270022216907,2.35645398055796,0.347162219836137,0.0363571729840171
"1091",40,"Ha",FALSE,0.0650123303811298,3.03659249826447,0.867749620441448,0.00155383337841522
"1092",150,"Ha",FALSE,0.00700322843867554,2.56141818094263,3.27049071182115,1.68943466966432e-08
"1093",15,"H0",TRUE,0.555743815159908,-2.35419842773167,0.307791046538295,0.734610500759125
"1094",40,"H0",TRUE,0.604585584336971,-0.763632800544886,0.193862150745555,0.229718705872826
"1095",150,"H0",TRUE,0.95140597740765,0.0459547433521563,0.0911159549491,0.432851397649221
"1096",15,"H0",FALSE,0.175577242332721,2.07835192630511,0.610261711326847,0.230906450743674
"1097",40,"H0",FALSE,0.237095078403266,1.65334012296001,0.33246026758412,0.00544895149160623
"1098",150,"H0",FALSE,0.599799638918288,-0.437945620740212,0.10415322092591,2.98782606596338e-06
"1099",15,"Ha",TRUE,0.143106415273228,2.15608788311514,0.703690785208581,0.547844875491857
"1100",40,"Ha",TRUE,0.000359724842324892,5.99090104551083,76.2815403226899,0.982816302152125
"1101",150,"Ha",TRUE,0.000323892937774352,2.98728907101844,53.1257941493819,0.253375479407092
"1102",15,"Ha",FALSE,0.344209440732617,-2.72602049849486,0.39598480041348,0.0130062036087387
"1103",40,"Ha",FALSE,0.000130103427836434,6.33210901751607,191.405969772631,7.39414610653986e-05
"1104",150,"Ha",FALSE,7.60244042651555e-06,3.88311491050578,1771.1394742885,1.24200025360005e-05
"1105",15,"H0",TRUE,0.732934357889117,1.03024949395925,0.276791331917852,0.548408897321852
"1106",40,"H0",TRUE,0.885648047868408,-0.241640039096819,0.17226944387825,0.527662806767326
"1107",150,"H0",TRUE,0.227717319144988,0.984734135630525,0.18620366991128,0.642146157615502
"1108",15,"H0",FALSE,0.0525690915983465,6.20186751222678,1.47875219133542,0.142172803311775
"1109",40,"H0",FALSE,0.334923442978709,-1.52508209077068,0.265867780538353,0.00570832506118874
"1110",150,"H0",FALSE,0.166447651991554,1.15085843815843,0.233501623939342,2.87703010448416e-07
"1111",15,"Ha",TRUE,0.157640237241197,5.14523446610947,0.657507646875844,0.0212300658269066
"1112",40,"Ha",TRUE,0.0105379163302323,4.36885403589607,3.89864112630359,0.714286188008388
"1113",150,"Ha",TRUE,1.97271665953475e-06,3.73645648498607,6347.11332596571,0.349772115010417
"1114",15,"Ha",FALSE,0.128099505436857,3.94759471933652,0.761355689106682,0.259192338296274
"1115",40,"Ha",FALSE,0.00246120904363925,5.09209058442564,13.7591446052839,0.227197644042661
"1116",150,"Ha",FALSE,2.23883907127242e-13,5.97979019085072,30994543158.225,3.2010337442396e-08
"1117",15,"H0",TRUE,0.0908311552978193,-4.82164662653256,0.97804645524633,0.526796751054775
"1118",40,"H0",TRUE,0.918051071186375,-0.203355122682675,0.171441535160017,0.0527020023988087
"1119",150,"H0",TRUE,0.996933533354316,0.00298518330433559,0.0909501458310128,0.224586665619619
"1120",15,"H0",FALSE,0.643235004040154,-1.4212460773549,0.289573090901137,0.116464169166399
"1121",40,"H0",FALSE,0.933306171041369,0.11141729618403,0.17114869220086,0.0111015256693502
"1122",150,"H0",FALSE,0.298224524874931,0.87771104783602,0.154961013364602,6.90117986531362e-09
"1123",15,"Ha",TRUE,0.00459982645115821,6.56776420544444,10.6091992294559,0.638641133700235
"1124",40,"Ha",TRUE,0.173440117676655,2.17888239935041,0.413221910997392,0.980578602556799
"1125",150,"Ha",TRUE,7.6814398508246e-11,6.1931580606362,107815166.436339,0.473874655074031
"1126",15,"Ha",FALSE,0.235638255612893,3.49430569825244,0.501133321239335,0.944663289688884
"1127",40,"Ha",FALSE,0.0973397425781169,2.11598384980376,0.634039924801025,0.0531915876312263
"1128",150,"Ha",FALSE,1.40357686044695e-05,3.48759719950491,993.761499184388,1.33139102535228e-06
"1129",15,"H0",TRUE,0.258664038660058,2.78229706593172,0.471904420450632,0.646732261788296
"1130",40,"H0",TRUE,0.265428616089184,-1.95421309432807,0.308357642550897,0.901575080319961
"1131",150,"H0",TRUE,0.142602571607322,-1.22729568658801,0.262153777389333,0.62180691337724
"1132",15,"H0",FALSE,0.544866797719324,1.43652465352537,0.310560508655218,0.0544955138027841
"1133",40,"H0",FALSE,0.294371476511763,1.89244786515005,0.288317556768926,0.00236045644184442
"1134",150,"H0",FALSE,0.420765406585043,0.608926399135229,0.125145693217008,5.9245764290576e-08
"1135",15,"Ha",TRUE,0.0352144123903582,6.4261442425914,2.01995067844486,0.875101765627732
"1136",40,"Ha",TRUE,6.62382581124031e-05,6.53769518515437,353.972853046303,0.359211649172111
"1137",150,"Ha",TRUE,1.01375281039863e-05,3.79862432621387,1350.13986976283,0.91740613895978
"1138",15,"Ha",FALSE,0.072632452291037,5.46771431452422,1.15587506636418,0.0532160493437824
"1139",40,"Ha",FALSE,0.0130763255251007,3.92646110142446,3.24484276064318,0.0044095917381088
"1140",150,"Ha",FALSE,4.43620973947355e-08,4.61206287642834,236522.253810275,1.85803568117864e-07
"1141",15,"H0",TRUE,0.892679582082065,0.344034975312188,0.264557566039845,0.544521071643173
"1142",40,"H0",TRUE,0.555861772157544,1.19808646343865,0.201290555975202,0.825586836616499
"1143",150,"H0",TRUE,0.152339346204095,-1.07285554266749,0.249434436401877,0.401713142273383
"1144",15,"H0",FALSE,0.143247435801735,-3.04135330767443,0.703201527071778,0.66206137356341
"1145",40,"H0",FALSE,0.190398246034589,1.62683691035885,0.386775315167605,0.0402838729829468
"1146",150,"H0",FALSE,0.724731194850194,-0.315121965404784,0.0966759238581289,6.15585684166983e-07
"1147",15,"Ha",TRUE,0.0211805291824154,4.32452363128921,3.02597271176218,0.477801762311554
"1148",40,"Ha",TRUE,0.126055920349028,2.67488721951161,0.52163078388694,0.205184528155402
"1149",150,"Ha",TRUE,5.23409652391374e-05,3.20192619782183,289.060618673116,0.431048175095072
"1150",15,"Ha",FALSE,0.00673979127768551,6.87273755119887,7.71606732687158,0.0224551429793488
"1151",40,"Ha",FALSE,0.821470693960451,0.275460558406144,0.174773041615117,0.0148107881485311
"1152",150,"Ha",FALSE,2.03429069557844e-07,4.63942853414801,55139.809319282,1.99475410669179e-07
"1153",15,"H0",TRUE,0.604712888493983,1.34579481340901,0.296778227874269,0.598349766717413
"1154",40,"H0",TRUE,0.215677073683263,1.93341557336124,0.354627639246781,0.080287725884028
"1155",150,"H0",TRUE,0.749989739572437,-0.253586823518508,0.0956124043564504,0.246513006510589
"1156",15,"H0",FALSE,0.90919104538359,-0.330470590052199,0.263926157854132,0.518905958225321
"1157",40,"H0",FALSE,0.778085744858222,0.423566620728616,0.177166120986574,0.000631918446141773
"1158",150,"H0",FALSE,0.177147362245855,1.05389701839832,0.22301956162644,2.24337427464525e-05
"1159",15,"Ha",TRUE,0.00393525938955893,6.51761943000554,12.091652160238,0.0911002929746513
"1160",40,"Ha",TRUE,0.000113196162526783,6.44183130169623,217.223763468573,0.76917510356586
"1161",150,"Ha",TRUE,9.7702287421608e-06,3.74240087873924,1397.93511776582,0.488076310096664
"1162",15,"Ha",FALSE,0.0836983093832268,4.2945559136443,1.03931363789628,0.368599992911911
"1163",40,"Ha",FALSE,0.0149530319924725,4.20728390414497,2.89672248823133,0.0143726257002037
"1164",150,"Ha",FALSE,4.09725902752791e-05,3.59735652830735,363.487225545656,1.76999261284747e-07
"1165",15,"H0",TRUE,0.568371053876652,1.36042904635289,0.304731291940791,0.186431618000492
"1166",40,"H0",TRUE,0.409833636631638,-1.07249323283193,0.235898872940533,0.510472574554912
"1167",150,"H0",TRUE,0.262515685519862,0.961090045195716,0.16876903730678,0.68380613014395
"1168",15,"H0",FALSE,0.394395044972347,1.81731061843496,0.36630153566528,0.889202994173825
"1169",40,"H0",FALSE,0.805249678379131,-0.457616652534158,0.175598257127352,0.010572077602445
"1170",150,"H0",FALSE,0.0349056960338931,-1.7319902879596,0.814014066818436,1.35586308702167e-09
"1171",15,"Ha",TRUE,0.00945210235594377,6.05028096487784,5.83407776311251,0.414041186301733
"1172",40,"Ha",TRUE,0.00159494393094088,5.24787454901215,20.1731004496088,0.620249711371117
"1173",150,"Ha",TRUE,5.51855124730435e-05,3.59111392957518,275.108301424626,0.599222726204597
"1174",15,"Ha",FALSE,0.608247387559155,1.80783085571116,0.296067416005595,0.203027743113201
"1175",40,"Ha",FALSE,0.0202242208557039,4.56066842614888,2.24749434386804,3.68283810927487e-05
"1176",150,"Ha",FALSE,3.58212194728676e-06,3.46411958551042,3606.80476787346,7.0403774065346e-07
"1177",15,"H0",TRUE,0.374818645084814,2.80613305606782,0.376950178915765,0.620225145709841
"1178",40,"H0",TRUE,0.628551544756092,-0.786432885810216,0.190732264746736,0.989084869332376
"1179",150,"H0",TRUE,0.479930138132323,0.538150209564247,0.116283345367754,0.267245264986539
"1180",15,"H0",FALSE,0.744846926600272,-0.962480107349307,0.275454324646333,0.00368200818367285
"1181",40,"H0",FALSE,0.917284346789697,-0.164736166151701,0.171457875289499,3.31726160470615e-05
"1182",150,"H0",FALSE,0.155555958780819,1.20697861112385,0.245562507944602,5.24535042875049e-07
"1183",15,"Ha",TRUE,0.201731326012412,4.07254722451817,0.555360540598586,0.389637537852601
"1184",40,"Ha",TRUE,0.0469814498483322,3.61158439021829,1.12435054486318,0.761147914798537
"1185",150,"Ha",TRUE,0.000391485131720674,2.91803297222952,44.605046414737,0.0189209077812725
"1186",15,"Ha",FALSE,0.873508901487637,0.437631820802539,0.265428721885027,0.0506548728264846
"1187",40,"Ha",FALSE,0.000217510684386526,6.90805254595237,120.120936188846,0.00452370908008639
"1188",150,"Ha",FALSE,0.000331616979647244,3.20276855269777,51.9826236994503,1.74400386203214e-06
"1189",15,"H0",TRUE,0.281036520767505,-2.75198919910491,0.447825661550888,0.118831539218263
"1190",40,"H0",TRUE,0.298108897312792,-1.62518699077221,0.286001965184583,0.195460923590477
"1191",150,"H0",TRUE,0.188033164513103,-1.13415177197153,0.213514616663588,0.893109224913304
"1192",15,"H0",FALSE,0.434413135606175,2.53958456039553,0.347525886796157,0.00437333226556093
"1193",40,"H0",FALSE,0.0930572286211664,-2.83187708274147,0.656274027320634,0.00122737618954121
